title	address	city	theme	introduce	traffic_guide	open_time	ticket_information	ticket_price	ticket_total	ticket_surplus	stars
贺州灵峰山	 广西·贺州 贺州城市中心 	贺州	NA	灵峰岩亦称灵峰山、马峰岩，是一座拔地而起的石灰岩石孤山，灵峰山方圆约1200平方米，高100余米。峭壁险陡，挺拔峻秀，杂树咬岩，古朴天然。山上有奇石怪洞，洞道四通八达，洞顶钟乳倒悬，洞底与地下河相连，洞内有古生物化石，还有名人留下的摩崖石刻。山脚北面又有一个岩洞，高约8米，宽约5米，深不可测，可容数百人。古代邑人王赞斌曾手书“灵峰岩”三字于洞口石壁上，至今清晰可辨。山前原建有一座观礼台兼舞台，台额“灵峰台”三字及对联“先天下之忧而忧，后天下之乐而乐”均为前中央人民政府副主席李济深先生手书。可惜此台及题字已不存在。 　　留趣山钟廊，位于灵峰山西面，陈列着18口明朝以前的古铜钟、铁钟。其中乾亨寺铜钟铸于南汉大宝四年（961年），重750公斤，高1.33米，口径0.83米，顶背附有两头龙纽，铜钟造型精美，口似喇叭。纹饰华丽。有数道凸弦纹，并饰钲四枚，钟身镌字1288个，记述此钟铸造年代、尺寸、重量以及监造官、铸造匠、镌字匠和使用僧的姓名，至今已有千年历史。此钟虽久经沧桑，但所镌字迹依然清楚，从一个侧面反映了当时的政治、经济、文化、宗教和生产力的发展水平。具有很高的历史价值和艺术价值。 　　清乾隆年间（1736～1795年），此古铜钟放在桂岭乡梅桂村乾亨寺内。民国19年（1930年）迁至贺街三乘寺。因天将晓时击之可响彻方圆20里，乃以“三乘晓钟”列为贺县旧八景之一。1963年迁于今址，并专门建造钟亭置放。 1963年，此铜钟被列为自治区级重点文物保护单位。		NA	NA	NA	364	364	2
广西贺州十八水原生态公园	 广西·贺州 广西贺州市北郊20公里处的路花山区 	贺州	森林 瀑布 山脉	"广西贺州十八水原生态景区位于广西贺州市境内，距市中心仅21公里，景区总面积18平方公里。景区共有二十多个景点，团队游完全程约1.5小时。
景区内有飞瀑十道、水湾十八处，故名“十八水”。 景区内山高林深，瀑布成群，原始森林覆盖率达92.3%，年平均气温18.2℃，空气中负氧离子含量丰富，是华南地区最富足的原生态天然大氧吧。景区以水奇、石奇、树奇之“三奇宝地”著称，有落差近300米、最宽处60米的十级叠水瀑布群。其落差之大、气势之伟，堪称天下瀑布之奇观，是广西第一叠水瀑布群，享“岭南九寨沟”之美誉。
景于2007年“五.一”对外营业， 09年4月央视七套《乡土》栏目曾做专题报道，09年11月获得广西电视台评选的“魅力广西自驾游最佳目的地”称号。2010年8月被评为“国家AAAA级景区”。2011年被选为我国首部高清数字音乐电影《月光恋》拍摄地！
仁者乐山，智者乐水，仁智者乐十八水！
十八水看点
寿石迎宾
一流的空气，一流的水质，自古以来，这儿就是长寿之乡，请看当面的这块灵石，它上面刻着翡翠峡的女婿明朝宪宗皇帝御笔亲书的一个草书奇字，大家看那是个什么字？有人说是“春”字，其实不对，皇帝写的是个“寿”字，仔细瞧又在字中找得出“十八水”三个小字，合起来就是“十八水寿”，反过来读是“寿水八十”。水生财运，仅让我祝愿每位嘉宾都能长命富贵，与天同寿，与地同寿，与山同寿，与十八水同寿！这第一景就叫：“寿石迎宾！”
仙女瀑布
瀑布形状酷似仙女下凡，飘然而至，婀娜多姿，在特定的气候环境，上午12点左右，常有彩虹出现在瀑布前，仙女瀑布因而得名。
传说，每年的农历七月初七，即民间七夕节，晚上12点，七仙女下凡洗澡戏水，牛郎织女便相会在彩虹上。七夕水很神奇，不但可以治喉咙痛、皮肤病之类，还可以避邪。而且久藏不腐不臭，不会变质。所以，民间至今还保持七夕节下河洗澡、挑河水回家储存避邪气的民俗。
黄绸瀑布
黄绸瀑布，是八级叠水瀑布中瀑形最雅，瀑状最美、很具观赏性的瀑布。瀑前的山上古树奇特，有一片被誉为“多子登科”树，被人们认为是一种吉祥，预示着：多子多福，金榜高中。由于这里的水是经大佛瀑布、仙女瀑布、神龙潭瀑布汇聚而来，很有灵性，才形成这样的壮美和吉祥。
走近瀑布，瀑雾迎面袭来，沁人心脾，让人顿感清爽，舒服至极；坐在“多子登科”树里观瀑，那又是另一番情景：瀑似飞银，声簌清绝，让人久久不愿离去。
在当地民间还流传着一句佳话：用黄绸的水洗洗手，写文章神笔妙手；洗洗脸，出门做官做事有头有脸；再洗洗手，做生意就发财。
大佛瀑布一角
大佛瀑布是八级叠水瀑布中最神奇、最壮观的瀑布，由于瀑布里的整座山面形状酷似一尊大佛，而又因大佛的右手处如龙头喷水，极象大佛用右手摁开龙闸送水到人间，所以又叫大佛送水瀑布。简称“大佛瀑布”。大佛瀑布最宽处60米，集黄果树瀑布之磅礴和德天瀑布之波澜壮阔；飞瀑绵延直下，鬼斧神工，与仙女瀑布、神龙潭瀑布、宝山瀑布组成八级叠状瀑布，落差近300米，是广西罕见的多级叠水瀑布，同时也是广西最高的叠水瀑布。
大佛瀑布的源头是萌诸岭山脉的主体水源——18条溪水源源汇聚而成。这里的水清流透明，甘甜清润，水质无与伦比，是山的真气和水的灵气的有机结合。所以这里民间也流传着一名古话：“上善若水，顽石也能“修”成佛！”寓意是指这里的水质好，经过千百年的流淌，顽石也被善水流成佛了。
金蟾石
这块石头象一只蟾蜍，也就是癞蛤蟆，大家觉得癞蛤蟆美不美？不美？错了！因为山海经记载：嫦娥奔月后就化成了一只蟾蜍，所以月又名蟾，月宫又叫蟾宫。蟾蜍就是嫦娥，您说美不美？
传说孝穆圣母皇太后是天上的嫦娥下凡投胎，淑妃被万妃毒死的瞬间出现了“天狗吃月亮”（也就是月蚀）的异常天文现象。一刹时天昏地暗、狂风大作，只听一声惊雷，淑妃的遗体不见了，到月亮复圆重放光明的时候，翡翠峡出现了一个形状宛如仙女的瀑布，这儿涌出了一个月亮泉，泉水中蹲着一个大金蟾。您看，这只蟾蜍大张着嘴巴，活灵活现。瑶民们认为它就是嫦娥的化身，翡翠峡出现了金蟾灵石，那是瑶妃李唐妹回家了。
神龙瀑布
瀑布顶一颗巨石俨象一颗天然宝珠，把水源一分为二，水从巨石两旁直冲而下，气势如虹，形成一幅双龙戏珠的壮景。而瀑底潭深水静，如伏潭的卧龙。神龙潭因而得名。
相思湖
这是一个风光明媚的小湖，叫做“相思湖”，情侣们都爱在这儿拍照、划木排。但其实“相思”在这里主要是寄托了明代孝宗皇帝对他的生母的追思之情，在古代它是明孝宗赐名的圣母池。
"		8:00-20:00 	"         欣欣单人成人门票价：68元起（省18元）；
欣欣团体门票价：58元起（省28元）；
特惠政策：
A.免费政策：儿童1.2米以下【不含1.2米】免票；军官凭有效证件免票；
B.优惠政策：儿童身高1.2-1.4米之间【含1.2米，含1.4米】购买儿童票；60周岁以上老人持身份证购买老人票；学生票凭有效证件购买； "		398	398	5
贺州姑婆山漂流（双龙漂流）	 广西·贺州 贺州姑婆山国家森林公园内的姑婆江 	贺州	NA	姑婆山漂流位于贺州姑婆山国家森林公园内的姑婆江，距市区21公里。姑婆江河水源于诸岭主峰之一，海拔1840米的天堂顶和海拔1730米的姑婆顶，从公园景区入口直至源头无人居住，整段河水清澈洁净。现开发放漂流河段3000多米，此河段落差100多米，漂流时间约2小时30分。 姑婆山国家森林公园自然景色十分美丽，四周林木青翠碧绿幽深，沿河两岸峰峦叠嶂、巨石嶙峋、古树参天，河道内是细沙和大大小小的鹅卵石，河水清澈见底，有十多个2-3米落差的惊险刺激之处。顺流连人带船直冲入潭、舟飞浪起，有惊无险。姑婆江潭多而美妙绝伦，潭水深度大多数为1到2米。漂流河段大都离公园主游览线不远，离岸乘车《园内游览车》非常方便。沿河设有救护安全站，随时可以提供紧急救护服务。		NA	NA	NA	392	392	5
广西贺州钟山十里画廊	 广西·贺州 广西贺州市钟山县县城西北18公里 	贺州	NA	景区位于县城西北18公里，国道323 线及正在兴建的桂梧高速公路旁，以公安镇荷塘村为中心，面积约36平方公里。 地处喀斯特岩溶地貌峰林平原区域的十里画廊景区，岩溶地貌的高峰、奇石、峰丛、峰林星罗棋布，多为平地拔起，奇特秀丽，如千重剑戟指天，似万排玉笋铺空，千姿百态，群峰竞秀，与周边的村落民居和田园风光相互映衬，绿野烟村、奇峰美景、田园秀色、如诗如画，形成一幅幅绚丽多姿的天然风景画卷。 景区内分布泥盆系石灰岩，系下古生代碳酸盐沉积。属中亚热带湿润季风区，其特点为光热丰富，雨量充沛，温凉适度，寒暑适宜，夏长冬短，季节分明，夏涝秋旱，雨水不均，春迟秋早。属于风速微和、温（湿）度宜人的优良休闲度假气候。 景区内美妙绝伦的景观有荷塘群峰、双元群峰、公婆山、阳元石（朝天蜡烛）、观音山、宝塔山等。景区延绵十数里，风景如画，因而取名为十里画廊。 景区自 1991 年向外推出后，每年均有数万名中外游客慕名前来观光旅游，被众多旅游专家学者认定为一个不可多得的自然风景区。		NA	NA	NA	344	344	4
贺州浮山	 广西·贺州 贺州市贺街镇 	贺州	NA	贺州浮山风景名胜区位于贺街镇临、贺两江交汇处。相传浮山建寺至今，不管遇多大的山洪，从未被水淹过，浮山始终浮在水面之上。 浮山四周悬崖峭壁，奇险无比。拾级而上，山上林木参天，古藤缠树，层石峥嵘。山门石边的浪沧亭，刻有李济深先生手书的“浮山”二字以及历代书法家的作品。山上有环碧亭、陈侯祠、对歌楼、钓鱼台等建筑，青瓦玉栏、红柱丹梁，古诗楹联随处可见。		NA	NA	NA	374	374	2
贺州大桂山	 广西·贺州 广西贺州市八步区步头镇(大桂山) 	贺州	森林 瀑布 避暑	"大桂山植被繁茂,植物达50科250种。树木除人工种植的松树和杉树外，其余多为阔叶林种，如柯树、枫树、椎树、樟树等。这些树木枝繁叶茂，一棵棵、一簇簇、一片片，汇成随山势起伏的绿色海洋；山风吹过,林涛呼啸。绿叶丛中,常有小鸟嘀啾;沟谷湿地,偶见野兽蹄印。山上和溪边，奇石怪树随处可见。尤其是在一个1056米高的山峰上，生长着3000余亩的杜娟，到了四月的开花时节，漫山遍野的红花灿烂得如同满天光彩耀目的朝霞。有关专家称：有如此多姿多彩、风情万种的森林生态资源的地方，在全省已为数不多。

主要景区景点有云栈湖山水、藤类世界、五马归槽瀑布、留羊顶、土匪窝旧址等。

云栈湖：是公园的主要景点之一，湖水深约10米，清凉透澈，湖边的云栈阁设有茶座，供游人作途中休息或休闲娱乐。至于深山密林之小径，是游人探奇寻幽，领略山水真谛，自有一番情趣。

藤类世界：大桂山国家森林公园内的藤类约有20多种，随处可见，最大的直径约25公分，最长的约3000米，形状更为奇特，有圆形、方形、扁形、三角形等。且部份藤类是国家特级保护的名贵药材，如鸡血藤、扁担藤等。象如此规模的藤类世界。

五马归槽瀑布：是由五条峡谷支流汇集而成，在五马归槽瀑布对面有一条小瀑布，它们犹如牛郎织女遥遥相望，所以也称为鸳鸯瀑布。瀑布高约30米。是桂东地区最高的瀑布，幽深、雄伟而壮观。

留羊顶：海拔1208米。是桂东地区最高的观景亭，终日云雾缭绕；这里蕴藏着一段神秘的历史文化传说。在这里，您可以鸟瞰波澜起伏的林海景致，欣赏蜿蜒盘旋的贺江风光。

绿林故地（土匪窝旧址）：是解放前夕绿林好汉聚居的地方，门前沟壑纵横，星罗棋布，天然工事固若金汤，易守难攻，是历来兵家必争之地。五十年代初期，在解放军剿匪部队多次强烈攻击之下，绿林好汉最终被歼灭。因绿林故地神奇而险峻，至今让人叹为观止。






"	景区内从山底到山顶有盘山公路，景区内各景点连接之间都有硬化的阶梯步道，交通状况较好，能够较好的游玩	9：00—17:00 	         75.00元 		301	301	3
贺州南乡温泉群	 广西·贺州 贺州市八步区南乡镇 	贺州	温泉	贺州市八步区南乡镇有大汤、水楼、西溪3处大温泉，其它地方还有很多处小型温泉，这些温泉群都位于村寨边。其中水楼温泉位于良怀村境内，是桂东一带最优良的温泉源，泉口水流量达0.2立方米/秒，其水温高达73度，可以煮熟鸡蛋和脱除动物羽毛。温泉富含硫、砷、硒、氟等多种矿物质，对皮肤病和风湿、类风湿等疾病有明显的疗效。 南乡壮族称温泉叫热汤，用热汤洗浴就是洗温泉浴。每一处温泉都建有浴池，浴池大小约二三十平方米，男女各一池。每天傍晚时分，人们纷纷向温泉浴池走去，一个小小的温泉浴池，高峰时挤满了人，一时间，浴池里人声鼎沸。一个长方形的池子里，池边是一溜儿的鹅卵石，中间也摆放着几只大大的鹅卵石，人们或坐或半躺在池水里，一边拉家常一边谈国事，世事的变迁，人生的真谛都在温泉池里演绎着。			     电话咨询 		390	390	4
贺州广西现代农业科技示范园	 广西·贺州  	贺州	NA	广西现代农业科技示范园于2003年在该园区投资400万元建成了30万株兰花出口生产基地，利用生物技术使国兰与洋兰进行杂交，在温室大棚里进行培育。兰花中的特级品成批销往日本、韩国，其余的销往全国各地。 农民不出家门便能种好庄稼，在未来的２０年中看来还将是天方夜谭的事。然而在今天广西农业科学院新建成的广西现代农业科技示范园里，科技人员只要坐在计算机前轻敲几下键盘，温室里的庄稼就会按他们设定的目标发芽、生根、开花、结果。这里是利用广西农业科研成果、应用世界最先进的农业科学技术进行科学研究、生产示范、技术推广、科普教育与培训的基地，具有鲜明的特点――起点高、内容新、功能全，布设着当今世界一流的园艺设施，具有浓郁的园林风格。 整个园区的建设定位在省一级的规模，在世界一流的园艺设施中，利用现代的科研成就，展示未来农业发展的趋势。广西农业科学院有１４个研究所，３个研究中心，学科涵盖广，科研实力雄厚，每年有几十项科研成果面世、推广，仅蔬菜研究中心目前就有５０多个瓜、菜新品种在全国各地推广使用。已建成的智能玻璃温室，是堪称世界一流的园艺设施，室内温度、湿度、肥料、光照强度、ＣＯ 等均由计算机实时监督，自动调控，实现无人劳作。昆虫世界则是国内最漂亮的昆虫标本展馆，是人类昆虫学技术与园艺学技术的结晶。通过广西现代农业科技示范园，将现代的信息技术、生物技术应用于科研、生产，再经过转化、辐射到广西区内及周边省区，甚至周边国家。		NA	NA	NA	391	391	3
临贺故城	 广西·贺州 贺州市贺街镇 	贺州	NA	位于贺街镇，始建于西汉元鼎六年，即公元前111年。故城包括旧县肚城址、洲尾城址、河西古城、河东古城等四个城址、六大古暮群、寺庙二座及宋代营盘一处，内存有大量富于地方特色的古建筑，包括寺庙、祠堂、捕厅、衙门、义仓、会馆、文庙、石板街道、古井、民居、码头及水门等。故城历史脉络清楚，延续时间长，文化内涵丰富，是广西已发现的西汉四大城址中唯一保存完好的历史古城。		NA	NA	NA	362	362	3
贺州封阳古城	 广西·贺州 贺州市八步区东南部铺门镇 	贺州	NA	前111年，汉武帝在贺江的下游与临贺县同时置封阳县，宋开宝4年（971年）并入临贺县，封阳设县置1082年。封阳县古城设在今铺门镇河东村离渡船码头北去约600米的高台地上，这里历史上又称高寨古城。板筑的城垣残墙至今还在，基脚全用石砌。城内西侧有一个土台，土台分为两层，土台层次分明，是天然加人工造成，雄伟壮观。城外北连烽火台，东设兵营，南为山岳，西临贺江，是一处依山傍水，易守难攻的城池。城池内有碎陶片存在。		NA	NA	NA	373	373	3
贺州滑水冲	 广西·贺州 广西贺州市 	贺州	NA	滑水冲自然保护区是广西东部保护最好的一处次生原始森林保护区，面积多达18万亩，内有大量稀珍动植物，有国家一、二类保护动、植物：黄腹角雏、毛冠鹿、扫尾豪猪；青钱柳、南华木、三尖杉等。其中孑遗植物――桫椤树群，具有“植物活化石”的美称，是和恐龙同时代的物种。这一地带由于山高林密，除了护林人员外，罕有人迹，穿越过此处的人更是少之又少。		NA	NA	NA	334	334	5
贺州黄洞清湾瑶寨	 广西·贺州 贺州市黄洞瑶族乡 	贺州	NA	位于贺州市黄洞瑶族乡境内，距市中心32公里，瑶寨山青水秀，风景迷人，古风犹存，为世界仅有的土瑶民族风情，为瑶寨增添了神秘的色彩，集民族风情、探秘、旅游观光、度假为一体，是极好的旅游去处。		NA	NA	NA	362	362	4
贺州玉石林	 广西·贺州 贺州市八步区黄田镇 	贺州	NA	贺州玉石林位于八步区黄田镇，距市区18公里，与姑婆山国家森林公园、贺州温泉同在一条旅游线上；贺州石林景区面积25公顷，总游览路程约13公里，观赏景点一百余处。游于林中，如入仙境，大自然的鬼斧神工令人叹为观止，千百年的故事，传说令人舒坦感慨。 贺州玉石林是一片十分罕见的由汉白玉石柱、石笋组成的“玉石林”，它形成于一亿多年前的侏罗纪时期，由于燕山期地质的断裂隆升和长期的岩溶渗蚀及局部受高温影响，加上自宋朝以来1000多年的锡矿开采业，使区域内地层峰从间石芽裸露、奇峰突兀，石笋石柱、地槽漏斗、狭缝密布，成就了“千年骆驼”、“空中走廊”、“一线天”等众多的奇异自然景观。它独立于四周的石灰岩山中，被游人誉为“人间仙境”， 被地学专家称作地质奇迹。	贺州自驾：平安西路---建设中路---银河街---八达中路---竹山路---到达终点。	NA	NA	NA	344	344	3
