title	address	city	theme	introduce	traffic_guide	open_time	ticket_information	ticket_price	ticket_total	ticket_surplus	stars
万尾金滩	 广西·防城港  	防城港	NA	位于东兴市的京族三岛——万尾岛、巫头岛和山心岛，是我国大陆海岸线的最西南端，居民以京族为主。其中以万尾岛上的金滩最为著名，有10公里长的海滩，集沙细、浪平、坡缓、水暖于一身，无污染，海水清澈，是广西继北海银滩之后的又一滨海旅游热点。	在防城港汽车站乘坐到东兴的巴士到东兴市，再乘东兴到万尾的班车到万尾金滩，15分钟即可到达。	NA	NA	NA	391	391	4
防城港怪石滩风景区	 广西·防城港 防城港江山半岛灯架岭 	防城港	NA	"怪石滩位于江山半岛灯架岭前，系海浪常年冲刷岩石而成的海蚀地貌，石头呈褐红色，故又名海上赤壁。怪石滩崖高岩矗，由岩石构成的各种怪状栩栩如生，有的象怪兽，有和似花木，有的象战阵，有的似迷宫……，其中最逼真的要数""笔架山""、""金龟望海""、""袋鼠观海""、""鳄鱼跳水""、""雄狮守海疆""、""蘑菇石""等，无一不惟妙惟肖，引人入胜。涨潮时，更可观赏到""乱石穿空，惊涛拍岸，卷起千堆雪""的壮观场面。有诗曰：海上赤壁听惊涛，怪石如画浪如刀。疑是诸葛入卦阵，东坡犹赞古今豪。 怪石滩朝可看日出，晚可观日落。怪石滩还有海上赤壁之称。"		NA	NA	NA	313	313	5
江山半岛	 广西·防城港  	防城港	NA	位于防城港市港口区江山乡北部湾畔，与防城港码头隔海相望，是广西最大的半岛。江山半岛海岸线绵长，沿岸分布有沙软海蓝的月亮湾、乱石穿空的怪石滩、长滩坦荡的大坪坡白浪滩和有“龟蛇守水口”之称的白龙炮台等众多旅游景点。这里沙质细软，海不扬波，林带葱郁，鹤舞白沙，是滨海旅游度假的理想场所，被誉为中国的夏威夷。	在防城港汽车站乘防城——大坪坡的巴士，单程4元，半小时左右到达，下车即到半岛海滩，返程时可乘大坪坡巴士返回防城港市区；自驾车的旅客可以过跨海大桥，走防东公路，到江山乡往左拐即可，路边有路标指示。	NA	NA	NA	383	383	5
防城港月亮湾	 广西·防城港 江山半岛东侧的牛头山脚下 	防城港	NA	月亮湾位于江山半岛东侧的牛头山脚下，东面与防城港隔海相望，相隔仅几百米，因其形似弯月而名。月亮湾由3个湾组成，沙滩长约2公里，水面平稳，沙质细软，洁净金黄，滩后防护林带郁郁葱葱。月亮湾现已开发为海滨公园，是游人漫步观海、嬉水娱乐的好去处。 月亮湾特色：月亮湾形如半边月，柔若少女。 宁静的大海，温柔的沙滩，美妙动听的传说......游人身临其境，乐而忘忧，心旷神怡。		NA	NA	NA	357	357	2
防城港东兴罗浮天主教堂	 广西·防城港 防城港东兴市区罗浮河畔 	防城港	NA	防城港市文物保护单位，距离市中心2公里。东兴罗浮天主教堂始建于1832年，迄今已有160年的历史。当时的罗浮天主教堂属北海教区。始建时的罗浮天主教堂占地10447平方米。设有教堂、钟楼、育婴室（收养弃婴）、男校、女楼、仁爱堂、圣堂、织纺堂等各组成部分。由于历经岁月的冲刷、历次政治风暴的决荡以及人口增殖的影响，如今的罗浮天主教堂只剩490平方米的教堂和25平方米的钟楼。罗浮天主教堂是东兴所有的三个教堂中最为典型的法式建筑。教堂正面及两侧由十几根柱子托起，形成大半框形的走廊。每根柱子之间都砌成拱形的门的形状，相互承连。每根柱子的上方都修成如钟楼的样式，而且顶尖都立着一个方正的十字架。连同老钟楼杰顶，大大小小的十字架仿佛要把这座白色的建筑提起，并努力地让它接近天空。 教堂始建于公元1832年（清道光十二年），是继东兴东郊把塘教堂（建于1692年）和罗浮三门滩教堂（建于1808年）之后所建。现存主体建筑有大礼堂一座，钟楼一座，修女楼一栋，呈三角分布，相隔几十米，其建筑风格均为典型的欧洲教堂式建筑。“大礼堂”原名“圣堂”，占地约503㎡，背靠神父楼，主体高8米，长25米，宽20米。外表呈四方形结构，圣堂由前、左、右三方共14根圆柱包围，正门有5个拱门，形状独特别致，正上方的中间有一个直径约1.6米的色彩鲜艳、图案精美的八卦图，顶端是天主教的十字架。圣堂大厅共有8条柱子，5个连环拱门，拱门共有4个消音孔，四周有精巧秀美的花窗。从外表看，整个圣堂显得庄严肃穆，宽敞坚固。		NA	NA	NA	348	348	4
胡志明小道	 广西·防城港  	防城港	NA	位于现今防城港北码头的0号泊位，是防城港的前身。是美越战争期间，中国、苏联等国家援助物资运往越南的海上通道。	防城港北码头，步行游览即可。	NA	NA	NA	346	346	3
防城港南山聪皇沟漂流景区	 广西·防城港 防城港市防城区那梭镇 	防城港	避暑	"南山（聪皇沟）景区位于广西省防城港市防城区那梭镇，距离首府南宁约160公里，距离防城港、防城区、东兴市均在35公里左右，二级路直通景区，即将开通（南宁至东兴）的高速路出口离景区不到10公里，是名符其实的""南宁市前花园""及“防城港市最美的后花园”。
景区地处十万大山南麓，南山海拔达917米，常年云雾缭绕，气候温和，独特的地理环境非常适合生长“茶族皇后”“植物界的大熊猫”“金花茶”。景区内有国家一级保护植物“金花茶”生长园。“聪皇沟”是由一个沉睡火山经亿万年汇聚而成。聪皇沟漂流河段全长3公里（游程1小时，可以无限续漂），清澈的天池之水沿着聪皇沟蜿蜒流下，形成了许多千姿百态的瀑布群，同时还有一个高达近三十米的火山湖瀑布，水流冲击的轰鸣声远远就可以听到。神秘的南山江从风雨桥下奔流而过，两岸丰富的多样物种，多变的激流非常适合进行“水上皮筏艇”活动。景区现在正致力于打造中国最美的“皮划艇奥运主题公园”。主打“人间仙境最美南山，奥运项目，我来提醒，生态划艇，老少皆宜”的口号。漂流对大家并不陌生,夏天为漂流季节每天都有人尝试.通俗讲漂流分为无桨漂流艇（不可控模式）与有桨独木舟（自主控模式）两种。无桨不可控方式在大部分景区广泛使用，即客人坐在艇里手抓把扣任由艇自由漂落撞击，人无法操纵艇或者艇宽不好操纵，只能漂之任之搁浅翻船乃家常便饭爱莫能助。这种模式利于第一次玩漂流的新手，但由于不能把控玩1-2次基本厌倦。就算再换景区也是换汤不换药玩法单调。有桨自主控方式为前者的升级模式，在国外基本用独木舟为漂流载体工具。其特有的轻巧灵活速度等优势在人控制下发挥得如鱼得水淋漓尽致，一条河流有多个水口多种选择。特别在落差与过滩中锻练人的判断力与反应力，最能体现桨手的心理素质与技术水准，犹如前途把握在手里的自豪感无法用言语表达，让你在惊涛骇浪中自己驾驭着小舟，有惊无险，挑战性的特色漂流，领略激越的豪情，抛开都市的喧闹，忘却烦恼。
景区亮点
世界级金花茶之都，国家一级保护珍稀植物，“金花茶”保护区；
中国长寿之乡之一（防城港市东兴试验区）的水源头；
世界级金花茶之都，国家一级保护珍稀植物，“金花茶”保护区；
感受神秘的南山江水从风雨桥下奔流而过，赏两岸丰富的多样物种；
别有一番风味的景区餐厅，目前餐厅最大接待量达  500人左右；
可自由溯溪、探险、游玩亿万年形成的火山口瀑布、火山灰岩石、云海瀑布特
特色活动
徒步、摄影、溯溪、泡水、游泳、潜水、烧烤、露营、篝火晚会、团对活动、旅游拓展、会议旅游。
"	"从南宁出发，江南汽车站，发车时间早上7点钟第一班，每20分钟一班，最后一班是晚上20：40。其他的客运站都有车直达防城港，然后在防城港坐车到景区。
南宁到聪皇沟漂流景点专线车：一日游、二日游提供往返车程服务、单程服务。"	9:00-18:00 	     漂流门票：168元/人（咨询电话：0771-2082887） 		362	362	2
东兴七彩贝丘湾	 广西·防城港 广西省防城港市东兴市江平镇交东村 	防城港	森林 游船	"广西省防城港市东兴七彩贝丘湾拥有贝丘遗址、边海野生金花茶园、观海上红树林、海上渔家乐等景点，走进贝丘遗址，贝丘遗址呈东西走向，南临北部湾，北为丘陵地，东西宽约200米，南北长约400米。贝丘遗址是几千年前最早与海洋接触的原始人群所遗留下来的，在漫长的岁月中认识海洋和利用海洋给我们留下的珍贵历史实物资料。山上堆积大量贝壳，以蚝壳居多，杂有泥蚶、白螺、网锤等先民遗物，人称“蚝壳山”，被一层表土及植被覆盖。它是1958年春，村民在山边建牛栏挖墙基时发现的。经考察鉴定为新石器时期居民点遗址。1981年被列为自治区重点文物保护单位。让游客感受到先辈们的勤劳与智慧，了解贝丘文化，探寻新石器时代人类文明的足迹。走入边海野生金花茶园，金花茶是世界上稀有的珍贵植物，是国家一级保护植物，极为罕见，分布极其狭窄，全世界90%的野生金花茶仅分布于我国广西防城港市十万大山的兰山支脉一带，生长于海拔700米以下，以海拔200-500米之间的范围较常见，垂直分布的下限为海拔20米左右。金花茶与银杉、桫椤、珙桐等珍贵“植物活化石”齐名，国外称之为神奇的东方魔茶，被誉为“植物界大熊猫”、“茶族皇后”。在金花茶古井附近有一口百年古井，泉水甘甜可口，游客可以尝试一下古泉的泉水。
美丽的珍珠湾附近现有的12000亩红树林，保存完好。近看，每棵树高约5到7米，枝繁叶茂；远眺，绿意盎然、铺地盖海。这是一种能够无性繁殖的物种，小小一颗林木，一身之内便自成乾坤，孳蔓繁衍，开花结果。传说中，天堂有种“人参果”仙树，三千年开次花，结次果，分娩出胖嘟嘟的人参娃娃。和神话里的人参果相比之下，这更像神话。那片密密匝匝含烟吐翠的丛林，宛如出水芙蓉女子在梳妆，清澈湛蓝的海水，宛如镜子，映照着她的青翠碧绿，婀娜秀丽。潮涨时，青翠树冠在水中摇曳，犹抱琵琶半遮面；潮退时，盘结交错的树根千姿百态、仪态万方地伫立水中。潮涨潮落，红树十里，始终轻烟绾梦，自有它从容面对的娴静贞定。后踏上渔船由熟悉当地海况鱼情的职业渔民带您亲身体验那种齐心协力收网的乐趣—出海收鱼网（约90分钟-120分钟），让您也体验一回渔家人的生活，尽洒您的豪情。渔船穿梭于海上森林之中，绿油油的叶子触手可及，与渔民一起探寻“海底森林”的神奇。
"	自驾路线：防城港市-北部湾大道-滨海公路-江平镇-交东村。	7:00-22:00 	       欣欣价-广西防城港七彩贝丘湾游船票：60元起（省108元）； 		395	395	3
防城港东兴江平古镇	 广西·防城港 防城港东兴市江平镇，距东兴市区15公里 	防城港	NA	自然风景区。位于东兴市江平镇。距东兴市区15公里。自然景观为一体的风景旅游区。 江平原为江坪，是一块冲积平地。在这块土地上，原是古木参天的原始森林，长满檀香树、紫荆、松、杉等名贵木材。光绪13年，江平就成立了“南服书院”，积极培养地方人才。光绪11年，南海、番禺、顺德等地的商人为方便经商，也在这里成立了广州会馆，法国人则建起了精致的教堂，收罗门徒，广为传教，每至周末，钟声回荡，振人心脾。过去的江平真可谓文人荟萃，商贾云集之地。因此，在防城境内，该地当时的教育，经济都算是发展得比较早的。江平不但文化发达，经济繁荣，更令时人赞叹的是。这里还有奇异的景致。至今还盛传着的八大景点。 一、古寨烟霞，二、印岭横江， 三、松亭鹤室，四、珠墩夜月，五、同皮古潜，六、银坑瀑布。七、五指高峰，八、棋盘夜灯。		NA	NA	NA	353	353	2
东兴市意景园水世界	 广西·防城港 东兴市罗浮大转盘马路路口方向前进50米左右 	防城港	游乐场	"急速彩虹滑道—至高端20米，斜坡45度角。游玩者会以高速进入到开放式的直行部分并急驰到末端。游玩心得豁出去的恐惧，收回来的欢乐。这项非常适合喜欢挑战和刺激的游客。
主题宝贝水城内4个区域，包括42套适合小朋友和家庭的大、小型的水玩具。这四个主题区分别是动物主题区其中有着各种动物造型的大小型的水玩具，生活区内有着各种日常用品造型的水玩具，海洋区内是各种各样的海洋动物造型的水玩具，梦幻花园区里有着各式花朵造型。在这整个童话水世界中，小朋友们会置身于各种造型的水玩具之中。
意景园拥有非常完善的游玩设施和配套设施，游玩项目有超级造浪池、急速彩虹滑道、音乐喷泉、家庭欢乐水城、标准山泉泳池等，配套高档舒适的游客中心和遮阴树棚，周边环境优雅，空气清新、丛林围绕，种植有金花茶、罗汉松、沉香树、黄花梨、海棠等多种珍稀保健植物。

"	自驾：防城港汽车站—桃源街—北部湾大道—西湾大桥—325省道—北仑大道—四川路—景区	10:00--22:00；周一、周二：12:00--22:00 	"     98元，A.免票政策：儿童身高1.2米以下免费；65岁以上老人持老年证或身份证免费。
B.优惠政策：学生持学生证购景区票60元/人；身高1.2--1.4米之间儿童购景区优惠票 "		392	392	5
防城港西湾广场	 广西·防城港 广西防城港市中心 	防城港	NA	位于广西防城港市中心。与钦防高速公路相接。濒临西海湾而得名。西湾广场属于城市公园，占地16.72万平方米。广场于2002年开始兴建，于2003年完工。广场内绿树成荫，环境幽雅。中部有一个现代化的音乐喷泉，每当夜幕降临，音乐响起，喷泉随着音乐翩翩起舞，灯火闪耀，景致美丽非凡。广场现已成为防城港市庆典、集会、休闲、娱乐的重要场所。		NA	NA	NA	383	383	4
防城港京族渔村	 广西·防城港 广西防城港 	防城港	NA	京族渔村位于东兴市京族三岛上，面积1.3平方公里，全村278户，人口1278人，70％是京族。全村以农业、海水养殖、商贸为主要经济来源，经济发展较快，1999年实现人均收入5100元，被防城港市委、东兴市委定为小康示范村。 民族、海洋、渔村是潭吉三大特色，目前已开发京族渔村游。在这里可以到海边滩涂耙螺、垂钓、拉大网，乘船出海打鱼，亲手做渔民家常菜，住渔家，观京族歌舞表演，做一回京族渔民，领略一下京族丰富的历史文化、独特的民俗风情		NA	NA	NA	316	316	2
