title	address	city	theme	introduce	traffic_guide	open_time	ticket_information	ticket_price	ticket_total	ticket_surplus	stars
钦州冯子材故居	 广西·钦州 钦州市钦州镇白水塘村 	钦州	NA	故居又名宫保第，在钦州市钦州镇白水塘村，是冯子村退居时住所。冯子材（1818-1903），钦州人，字南干，号革亭，清末将领，历任广西、贵州提督。1885年中法战争时，已年近70，在镇南关（今友谊关）“短衣草履，佩刀督队”，浴血奋战，法军大败，乘胜追击至越南文渊、谅山等地，歼法军1000多人，史称“镇南关大捷”。死后葬于钦州市东，1905年建墓，墓前有碑刻、石人、石马、石牌坊，规模宏大。 　　故居建于光绪元年（公元1875年），占地面积64350平方米，是冯子材重组萃军开赴抗法前线的总部。居所坐南向北，砖木结构建筑，包括三个小山丘，周围有墙坦。屋分三进，每进三栋，每栋三式，构成富有古风特色的“三排九”的建筑模式。面通宽40.5米，通进深45米。主体建筑面阔3间，合梁与穿斗式混合构架，硬山顶，灰沙筒瓦盖。建筑注重牢固实用，没有豪华的装饰，但质高艺精。还有宗庙、塔、宇、马厩、鱼塘、水井、花园、果园等附属建筑，外筑围墙，规模宏大，院内东头新建有碑林，字迹精湛清秀，笔势劲遒，自成一景。	市区可搭乘6路公交车到达。	NA	NA	NA	369	369	2
钦州茅尾海	 广西·钦州 钦州市钦南区尖山镇排榜村 	钦州	NA	茅尾海是个富饶美丽的半封闭内海，同时也是钦州四大海产品大蚝、对虾、青蟹、石斑鱼的主要产区。茅尾海的美在“海阔，浪静，泾幽”。正所谓是海阔任鱼游，天高任鸟飞，同时也暗示在这个和平，稳定的时代，我们可以发挥各自的特长，大显身手，同时你也会有一种“剑在手，问天下谁是英雄”的自豪感。茅尾海由于是半封闭的内海，所以境内风平浪静，她平均风力仅一到三级，宛如一面巨大的镜子镶嵌在北部湾的北端，在这片一望无际，风平如镜的海面上，你可忘却烦恼与忧愁，尽情享受这块属于你自己的天地！遨游在这片茅尾海上就像荡漾在巨大的湖中，壮观的海景，秀丽的小岛，旖旎的水泾交融在一处，风光无限美，不是西湖，胜西湖呀！		NA	NA	NA	352	352	4
钦州龙门群岛	 广西·钦州 钦州市钦州港经济开发区西北部 	钦州	NA	龙门群岛位于广西壮族自治区钦州市钦州港经济开发区西北部。钦州至钦州港公路可达。距钦州市区约25公里。是集自然景观和人文景观于一体的滨海型旅游区。明清时期一直是钦州的八景之一而备受赞誉。 龙门群岛是由100多个大小各异的岛屿镶嵌在方圆约50平方公里的钦州湾海面上而形成。景区内山环水绕，扑朔迷离，风光旖旎，奇特秀丽，享有“南国蓬莱”之盛誉。主要由仙岛公园、七十二泾、茅尾海、龙门岛、亚公山、青菜头、绿岛、五马归槽等景点组成。而亚公山则因清康熙年间（公元1662年）岛上修建大皇庙，庙内塑大皇公神像而得名。岛南半崖上栖着大群水鸟，日落归巢时煞是壮观。岛北面还有一棵许愿树，飘舞的彩带寄托着渔民们祈求平安富足的美好愿望。 绿岛：又名六墩岛。酷似一条穿越碧波畅游大海的小青龙。岛上沙滩、奇石、树林，富有热带风情，岛上度假木屋、酒吧、亭台楼阁鳞次栉比，是一个别有情调的度假小岛。		NA	NA	NA	324	324	4
钦州王岗山	 广西·钦州  	钦州	NA	王岗山属于十万大山山脉，主体处于钦州大直镇西境，面积１６３７公顷。王岗山山高坡陡，壁绝峰险，森林密布，云飘雾涌。险峻的山丘、丰富的森林和小巧玲珑的溪流是王岗山的特色。王岗山海拔８００米以上的山峰就有１５座，其中大龙山海拔９９４.６米，是钦州市的第一高峰。海拔８００多米的平圩，山顶平坦，两侧绝壁，恰似高山平台，平台上岩石众多，矮林密布，就像天然盆景。 登上王岗山高峰眺望，就可望见远处茫茫的大海，近处的钦州城也隐约可见。山中到处是淙淙溪流，溪水清滢碧透，游鱼可数。溪旁绿树成荫，遮天蔽日。 昔日孙中山曾在这里领导过王岗山反清武装起义，这里也曾是共产党领导的人民游击队的根据地。现在，这里是人们避暑度假、登高揽胜、探险猎奇的好去处，被辟为省级森林公园。	王岗山位于钦州市钦北区大直镇，距市区53公里。在大直镇卫生院往右拐入。适合自驾越野车前往。	NA	NA	NA	311	311	3
钦州七十二泾	 广西·钦州  	钦州	NA	七十二泾位于钦州港经济开发区西北部，钦州著名的茅尾海内。１００多个大小不一的岛屿参差错落地散布在纵横１０公里的钦州湾海面上，使这一片海域形成无数回环往复、曲折多变的水道，这些水道，被称为“泾”，“七十二泾”，是形容其多，实际何止７２条？泾如玉带、岛像明珠，故得“龙泾环珠”之美名。乘船在泾内游览，感觉非常奇妙：道是疑无路，忽又豁然通，每人一泾，展现在眼前的是一幅幅令人陶醉的不同画面，俨然人间仙境，难怪享有“南国蓬莱”的美称。 七十二泾区内还有近万亩连片生长的、被誉为海底活化石的红树林，青翠的红树林与湛蓝的海水相辉映，景色非常别致。七十二泾自古就是文人骚客流连游览之地，留下大量吟咏之作。七十二泾的入口处仙岛公园内还立有目前全国最大的逸仙铜像和钦县各界人士于1926年敬立的“孙总理逝世周年纪念碑”。七十二泾是一处集自然景观和人文景观于一体的旅游胜地。	从钦州市区乘车到钦州港码头，到客运站对面的物资大厦停车场乘小巴到钦州港，每15分钟一趟，票价4元，需40分钟车程（打车要30元左右）；到钦州港乘游船游览七十二泾。返回钦州市的客车15分钟一辆，比较方便。	NA	NA	NA	343	343	2
钦州龟王城	 广西·钦州 广西钦州市区白水塘宫保街尾、冯子材故居旁。 	钦州	NA	位于广西钦州市区白水塘宫保街尾、冯子材故居旁。1、3、19路公共汽车均可到达。距离首府南宁114千米。是一个以野生龟鳖人工驯化、养殖、研究为主，集休闲观赏、科普教育、健康餐饮等功能于一体的人文风景旅游点。2006年5月建成并投入使用。 龟王城占地面积7999平方米。主楼建筑面积2000平方米，分为龟鳖展区、餐饮服务厅、养殖观赏区。龟鳖展区展出了各种珍贵龟鳖品种：如三线闭壳龟、广西拟水龟、平胸龟、黑颈乌龟、黄额盒龟、地龟、锯缘摄龟、四眼斑龟、凹甲陆龟以及山瑞鳖、中华鳖等。餐饮服务厅主要利用龟鳖产品肉质细嫩、鲜美以及滋补和药用功效，提供系列保健餐饮。养殖观赏区则实地介绍龟鳖如何开展人工养殖和野生动物驯养的有关知识。龟王城还以公司化运作方式采取“公司+基地+农户”的生产模式，带动和扶持了一批养殖户。节庆活动有：天下名龟出钦州——龟鳖文化节。		NA	NA	NA	331	331	5
钦州仙岛公园	 广西·钦州 钦州港龙门群岛七十二泾景区入口处的龟岛上 	钦州	NA	"又称逸仙公园,位于钦州港龙门群岛七十二泾景区入口处的龟岛上。始建于1995年9月,是钦州市委、市政府为了纪念孙中山先生规划建设“南方第二大港″一一钦州港而建造。公园与钦州港中心广场遥相呼应,配套建成了环岛路、游乐码头、风轮台、金鼎坛、聚英台。风轮台内矗立一座于1926年制作的孙中山纪念碑,为方体尖形花岗岩结构,高3.4米,四面皆有碑文,正面是“孙总理逝世周年纪念碑”,左右两面分别是“革命尚未成功、同志仍需努力”的总理遗训,后面是“钦县军政农工商学各界敬立”。聚英台矗立一尊全国最大的孙中山铜像,铜像高13.88米,重30余吨,基座为15.8米高的花岗石结构。铜像由中国著名雕塑家潘鹤教授创作设计。1996年12月建成。铜像基座四周由每幅长11.36米、高3.6米的汉白玉浮雕构成。分别为《方略篇》、《风云篇》、《决策篇》、《共建篇》,画面精雕细刻、栩栩如生。1999年4月,纪念碑和铜像被钦州市人民政府公布为市级重点文物保护单位。"		NA	NA	NA	314	314	2
钦州越州天湖	 广西·钦州 钦州市浦北县 	钦州	NA	从浦北县城驱车南行5公里，向东再行6.5公里，就到达越州天湖了。越州天湖地处小江水库区，南北走向，纵距最长达52公里。湖区面积79平方公里，库容12亿立方米以上。湖内有小岛数百余座。这里的湖水清澈，烟波浩渺，远近山色碧黛，环湖荔枝、芒果园已成规模。它既是浦北县新辟的荔枝、龙眼生产和淡水鱼虾养殖基地，也是供人们旅游休闲的好去处。 　　景区内有仙鹤岛、东坡渡、伏波滩、望夫岭、清浊湖、对歌坡、三帝庙等自然景点。仙鹤岛上栖息着成千上万只白鹤，还有天湖大渡槽和香翰屏将军故居等人文景观。故居建筑艺术中西合璧，亭台楼阁依山傍水而建。香翰故居6公里，即是石镇仰天湖。这是距今已有1500多年历史的越州古城。史籍记载，越州于南朝时期管辖范围东至广东茂名，南至雷州半岛全部，西与钦州接壤，北达容县一带，是当时相当于广州那样的省级军事、行政单位。越州天湖，得天独厚，一日之游，不但使你能饱览桂东南独有的湖光山色，还能让你涉足祖国1500多年的历史名城。		NA	NA	NA	368	368	4
钦州坭兴陶艺有限公司	 广西·钦州 广西钦州市城区子材西大街东端，距钦州湾广场约1公里 	钦州	NA	"广西工业旅游示范点,是一家集坭兴陶工艺品研究、开发、生产、经营于一体的实体。主要通过以公司化运作为载体，拯救和发扬光大“钦州坭兴”这一具有千年历史的文化瑰宝而创建。产品以中、高档次的旅游工艺品、礼品、和高附加值的艺术藏品为主。2000年由钦州市经委批准建立。公司占地面积20亩，建筑面积5000㎡，设有生产制作车间、大师工作室、产品展示厅、大中专院校陶艺习训基地、休闲陶艺吧等，并广邀工艺美术界、书画界等名家，参与创作和研制工作。由广西目前唯一的中国工艺美术大师李人帡主持研究，在保持和继承其传统工艺的基础上不断创新，以钦州特有的陶土成功开发并广泛应用了“窑变”技术和浮雕装饰手法。无需添加任何陶瓷颜料，在烧制过程中可产生的胎体窑变，形成古铜、紫红、铁青、金黄、墨绿以及生成天斑、虎纹等丰富色彩，这种窑变艺术为其他陶器所没有，故有“中国一绝”之称。同时，在装饰技巧上，以胎体的直接雕刻表现作品精炼的画面装饰效果，因而，其生产出来的产品有极高的收藏价值。近年，为延长产业链，积极拓展旅游市场，从设计、拉坯、雕刻、烧制、打磨等工艺展开了一条龙的开放式生产体系，使人通过在观摩中感受到富有地方浓郁特色的传统陶艺文化。生产的陶艺品收藏于中国工艺美术馆、北京人民大会堂、中国历史博物馆以及新加坡、日本、南韩、意大利、法国、德国、美国、俄罗斯等十多个国家级博物馆。与江苏紫砂陶、云南建水陶、四川荣昌陶同被誉为“中国四大名陶”。代表作品有：水浒人物大花瓶、天地灵气瓶、高鼓花樽、仙球瓶、龙纹君子钟等。"		NA	NA	NA	364	364	3
钦州大芦村古宅	 广西·钦州 钦州市灵山县城东8公里的大芦村 	钦州	NA	古村落始建于嘉靖二十五年（1546年），至清朝康熙五十八年完成这一群落的整体建设。是广西目前较大的明清民居建筑群之一，房屋结构功能齐全，明末清初岭南豪宅的建筑风格明显，显露出强烈的宗法制度观念意识。 景色特点 大芦村劳氏古宅共有九个群落，分别建于明清两代，古宅依山傍水，古静幽深，藏有文天祥手迹等大量的文物珍品，见证着历史的辉煌，最宝贵的是这里藏有三百多副明、清时期创作的传世楹联，有着珍贵的人文历史研究价值和欣赏价值。 风俗习惯 每年中秋节前后十天举办跳岭头节钦州一带壮族、汉族民间传统节庆习俗。多在中秋节前后十余天内举行，个别地方在农历三月或十月间，因其活动多在村边岭上举行而得名。节日期间有祭祀祖先、跳师公戏、武术表演等节目，热闹非凡，是当地仅次于春节的节庆活动。每年10月国庆期间举办国际海豚旅游节。		NA	NA	NA	377	377	5
钦州铭德农业生态园	 广西·钦州 钦州城东郊金海湾东大街 	钦州	NA	铭德生态园位于钦州城东郊金海湾东大街，黎合江往市区走400米处，是南宁、北海、钦州港、三娘湾交通要道的交汇点。园区山青水秀，有铁索桥横跨湖中，山边竹木草棚，花香鸟语，集钓虾、烧烤、饮食、休闲、娱乐于一体，是旅游者周末的好去处。		NA	NA	NA	314	314	3
钦州红豆红山庄	 广西·钦州 钦州市钦北区小董镇 	钦州	NA	“红豆红”山庄于2005年初开始筹建。目前，山庄的环境、软硬件建设已初具规模，总面积65亩，其中果树园面积约40亩，已建成4大功能区近30个景点景观，各项配套设施不断完善，生态环境保护完好，接待能力明显增强，知名度不断提升。		NA	NA	NA	370	370	3
钦州灵山人遗址	 广西·钦州 灵山县三海乡栏崇村马鞍山 	钦州	NA	在灵山县三海乡栏崇村马鞍山。山为喀斯特孤峰，形似马鞍。山下有东胜岩、葡地岩和尽头岩三洞。 　　1960年，广东师院、广东省文物管理委员会考古队和中国科学院古脊椎与古人类研究所贾兰坡、顾玉珉、顾阎等在东胜岩发现1块颞骨的鼓室部、两颗牙齿和一段左侧股骨上段；在葡地岩发现1块顶骨和3块额骨。东胜岩还出土熊的化石和钙化蜗牛；葡地岩出土中国犀牛、野猪、鹿和牛化石。专家研究鉴定为更新世末期的人骨化石。命名为“灵山人”化石出土地点。此外，还在石背山洪窟洞古人类遗址，出土1块顶骨、1块髋骨、1枚上臼齿、2枚板齿，代表老年个体，属旧石器时代。在石塘乡钟秀山滑岩洞遗址，发现10块头骨、70枚牙齿、l块髋骨、l件穿孔石珠和一些网纹、绳纹陶片，研究鉴定为新石器时代的人骨。		NA	NA	NA	395	395	3
钦州邓阳湖旅游区	 广西·钦州 钦州市灵山县伯劳镇 	钦州	NA	"邓阳湖旅游区位于灵山县伯劳镇境内,钦浦二级公路从旁边穿过。总面积16万平方米， 景区内湖面壮阔；水岸边荔枝园、龙眼园、芒果园相间相连；外围青山叠嶂，水天一色。旅游区按自然景观、历史遗迹、文化资源规划，设置有生态观光探奇游览、野趣活动，并融入民俗民风、风味小吃民间技艺表演等活动,是一个休闲、怡情、益智的旅游区。"		NA	NA	NA	355	355	4
钦州坭兴陶博物馆	 广西·钦州  	钦州	NA	"坭兴陶博物馆是一个由博物馆、研究所及培训中心组成的建筑群，一条蜿蜒水系从中央博物馆的圆形天井穿过，主体博物馆高3层，依地形而建，入口设在二层，二三层为展示空间，首层为技术办公用房、下沉展示空间以及被水系隔离开的的休闲销售区域。研究所与培训中心均为2层，分别位于中央博物馆的两翼，三个形状组成象征陶文化的建筑群体形态。
"	NA	NA	NA	NA	369	369	2
钦州天涯亭	 广西·钦州 钦州市钦州镇 	钦州	NA	"在钦州市钦州镇人民公园内。传为北宋庆历年间（1041-1048）知州陶弼始建。因“钦地南临大洋，西接交趾（今越南），去京师万里，故以天涯名，与合浦之称为海角者一也”。 　　天涯亭初建于城东平南古渡头，明洪武五年（1372年）同知郭携迁城内东门口重建。1935年迁建今址，故又称“宋迹三迁”。亭为平面六角形，边长2．5米，高5米。石柱木构梁架，攒尖顶，琉璃瓦盖。亭南北面檐口悬挂“宋迹三迁”和“天涯亭”木匾。 　　天涯亭于青山绿水之中，湖水融融，青山滴翠，盛夏登临，爽气袭人，午不知暑。亭北面3米处，有1962年田汉题诗""运河滚滚入湖来，没字危亭草满阶。词客分明怀故土，钦州何必是天涯""石刻一通。"		NA	NA	NA	340	340	5
钦州石瓯山生态景区	 广西·钦州 钦州市灵山县石瓯山 	钦州	NA	石瓯山生态景区——融风景、避暑、品茶于一体。石瓯山海拔498米，山间云雾缭绕，四季常青，因山顶天然“石瓯”而得名。“石瓯”乃日出彩光之聚点，登此观日出，其妙无穷。石瓯山水库位于山下，岛屿众多，如桃花岛、情人岛、相思岛等，弯山曲水，曲径通幽，在岛上可垂钓，可野炊。石瓯山茶乃高山绿茶，钦誉区外，一边旅游观光，一边品尝石瓯山茶，其乐融融。		NA	NA	NA	384	384	4
钦州浦北福多堂生态旅游村	 广西·钦州 广西壮族自治区浦北县北通镇清湖村 	钦州	NA	福多堂生态旅游村，全国文明村、省级农业旅游示范点。位于。钦（州）浦（北）二级公路从村边穿过，距浦北县城约30公里。是钦州市目前最大的现代农业生态村。2003年以来福多堂在上级党委、政府和有关部门的指导下，以“城乡联谊、三级联创”活动为契机，以“五村两规范”星级管理为载体，党员带头、农户积极参与创建“五星户”和“五星自然村”活动，推进了“党建示范长廊”建设，福多堂39户农户都参加了创建“五星户”创建活动，共评出五星户5户、四星户19户、三星户10户、二星户5户，村中生态环境优美，有古荔园、怡乐园、电子信息馆、宣传文化站、科教培训楼、图书馆等，县委在福多村建立了“浦北县党建科教培训基地”先后举办了乡科级领导干部、村支书、基层团干、妇女干部、致富能手、经济能人、入党积极分子培训班，成功举办了“生态”旅游暨荔枝节等富有地方特色，极具吸引力的生态旅游活动。生态村集生态观光、科普休闲、健身娱乐、购物为一体，为钦州市农业科技示范园、钦州市科普教育基地。		NA	NA	NA	336	336	2
