title	address	city	theme	introduce	traffic_guide	open_time	ticket_information	ticket_price	ticket_total	ticket_surplus	stars
柳州都乐岩	 广西·柳州  	柳州	NA	都乐岩因位于城东南十二公里处的都乐村而得名。从市区乘九路公共汽车可以直达这个以岩溶洞穴景观为主体，具有浓郁的田园风光的自然风景园林公园。它方圆二十公里，由十二座山峰、四十六个岩洞、两千一百亩绿地、一条三千多米长的清溪、四个人工湖和现代书法碑林组成。 这里的山似龙似狮，如鸡如猫，若人若猴，栩栩如生；树木郁郁葱葱，春天的桃花、紫荆花竞相开放，美不胜收，秋天的向日葵、美人蕉多姿多彩，吸引游人。岩洞则被誉为“大自然的奇幻艺术之宫”，目前开放的盘龙、通天、水云、乐寿，四个岩洞彼此相连，洞同游程七百多米。洞中道路迂回曲折，深邃变幻。洞内的钟乳石，如花草，似鱼鸟，像禽兽，真是千姿百态，神奇瑰丽。 洞内著名的景点有：火炬迎宾、柳江放排、南海风光、山村晨曦、三姐对歌、鱼跃天窗、百兽闹林、都乐飞瀑等，令人观后惊叹不止。洞内是世外桃源，洞外则是人间美景。山前路边榕树下的石壁上“天下都乐”四个大字醒目而有意味，那是著名艺术家赵丹的手笔。		NA	NA	NA	307	307	2
柳州金秀大瑶山	 广西·柳州 柳州市金秀瑶族自治县 	柳州	NA	"位于柳州市东南的金秀瑶族自治县,具有""世界第一瑶乡""之称,这里有集""雄、奇、幽、秀""于一体的大瑶山风景区,景区内的圣塘山莲花山等,千峰挺秀,处处是奇丽壮观的景色,是度假避暑的好地方。在这进而游人还可领略瑶族独有的民俗、村寨、歌舞、佳肴,感受风情万种的瑶族风情。 　　大瑶山一带世代居住着瑶族人，当地有着纯朴的民风和奇特的民俗，颇有意趣。目前已经开发的风景区主要有莲花山景、圣堂山景区、老山原始森林景区、天堂山景区、香草湖和民俗村等。大瑶山，一个充满了神秘的地方；金秀，一块古朴自然的土地。"		NA	NA	NA	305	305	5
柳州三门江	 广西·柳州 柳州东郊6公里处 	柳州	NA	三门江国家森林公园位于柳州东郊6公里处，公园内群山环抱，山体连绵，蜿蜒曲折迂回的柳江和洛清江从公园境内穿过，还有众多的山塘水库碧波清澈，绚丽多彩，这里森林茂密，有山皆青，有水皆碧，青山碧水，浑然一体。 　　公园的前身是广西国有三门江林场，地跨柳州市东郊和鹿寨、象州两县。森林面积1.1万公顷，树木葱茏，繁花似锦，植物种类成百上千，飞禽走兽时有出没。森林景观丰富多彩，山体景观奇特壮观，溶洞景观深幽宁静，天象景观变换神奇，还有许多引人入胜的人文景观和美丽动人的故事传说。		NA	NA	NA	320	320	4
柳州融水龙女沟	 广西·柳州 柳州市融水县四荣乡 	柳州	NA	位于广西柳州市融水苗族自治县元宝山国家森林公园南麓十公里，距融水县城50公里，距柳州约168公里，距桂林约218公里，有S309国道抵达县城，再沿县城有X638县级公路可达，是元宝山风景区的重要组成部分，是秀丽贝江的流源之一。景区面积10平方公里，居住着苗族、侗族等少数民族，有古老独特的木楼建筑、奇异的民族习俗和浓郁的民族风情。 龙女沟的景点和活动主要有：龙女沟清澈原始的自然风光、龙女潭、双龙洞、龙门、龙女瀑布、苗家侗寨人文景观，湖面垂钓，品尝民族风味晚餐：喊酒、敬酒。晚上观看侗族歌舞表演，芒蒿舞，多耶舞，对歌狂欢，拉鼓，打油茶，烧烤，自由走寨坐妹，爬楼求爱等。这里民族风情浓郁，苗、侗少数民族热情好客。来到这里做客，他们都能以热烈奔放的情感表演民族风情歌舞，并为客人精心制作民族风味餐宴、打油茶、吃糯米饭、尝山珍、饮糯米甜酒，赏民族歌舞，一醉方休。	自驾：桂海高速/两江机场方向，进入S306，进入G209，进入20251线，进入S309，直行进入X638，进入大竹山大桥，过大竹山大桥直行进入X638，沿X638行驶，稍向右转进入田洞线，沿田洞线行驶，到达终点。	NA	NA	NA	348	348	5
柳州花果山生态景区	 广西·柳州  	柳州	NA	花果山生态园由柳州市添发实业有限公司设计投资建设，景区配有完善的配套旅游服务设施，为八方宾客提供热情周到的旅游服务。园区拥有21间星级客房，装修豪华实用的商务房、电脑房、标准间满足不同游客的需要，电器一应俱全，全部采用太阳能热水器供应热水，符合国家生态环保要求，孙记仙肴餐馆娱乐活动中心设置有商店、中西餐厅、咖啡厅、OK厅、棋牌房、多功能多媒体大小会议室，为游客提供购物、饮食、休闲、娱乐、会务等服务。孙记仙肴餐馆可同时容纳500人就餐，以西游记里的《唐僧肉》绝名天下，以清雅健康《百花宴》、鲜活味美的农家饭最为特色，宴席中的色、香、味、形俱全，更使人回味无穷欲罢不能。中餐厅装修整洁高雅，三层大厅（如意厅、紫金厅、葫芦厅）和七间包厢（女儿国、高老庄、芭蕉洞、水帘洞、火焰山、五行山、蟠桃园）起名全部源于西游记，室内墙面上挂有孙悟空西天取经的各式浮雕，坐在中西餐厅、咖啡厅里不同的餐饮环境让您吃到美味佳肴的同时享受到不同的饮食文化内涵，体味难得一闲。生态园以游客的需要为导向，配有国语、粤语、壮语、哑语、英语等多种导游服务，所有导游人员都经过严格的岗前培训，公司设立了游客服务中心，为游客游览景区提供服务，同时接受游客的投诉，使游客高高兴兴游览，明明白白的消费。		NA	NA	NA	342	342	3
柳州象州温泉	 广西·柳州 柳州市寺村镇热水村 	柳州	NA	柳州市东南方向81公里处，距象州县城8公里的寺村镇热水村，青山环抱，溪流潺潺，田园风光，如诗如画。在秀丽的乡村田园中，常年热气升腾，烟雾缭绕，虚幻飘渺，这不是仿佛仙境，而是被明朝文人刘志英美誉为“烟缓霞蒸景来磨，仙源落银河”的象州温泉自然奇景。 　　象州温泉之水来自于离地面几百米深处的热岩，水温高达摄氏（86度）。泉水清澈透明，无色、无味、无污染，水中含有偏硅酸、锶、铜、铁、镁、钙、碘、钡等二十多种对人体有益的微量元素，经国家地矿部、食品轻工部及中山医科大学有关专家鉴定，确认为“优质饮用天然高热矿泉水”，其水温和偏硅酸含量已达到医疗矿泉水的标准，不仅是一种天然理想的保健饮料，而且用溪泉水疗浴可以预防和治疗皮肤病、胃病、消化不良、神经衰弱、风湿病等，具有消除疲劳、促进血液循环的独特作用。	从象州县乘摩的过去比较方便。	NA	NA	NA	336	336	2
柳州钢铁厂	 广西·柳州 广西柳州市北雀路117号 	柳州	NA	原名柳州钢铁厂，国有大型二档钢铁联合企业。始建于1958年。1960年停产停建。1966年复建。主要设备有焦炉、高炉、顶底复吹转炉、电炉和各种轧机。钢材材质以普通炭素钢和普通低合金钢为主。品种有6大类。1998年底已形成年产60万吨钢的综合生产能力，1998年职工总数18755人，工业总产值2.093亿元，销售收入9.89亿元，实现税利2.37亿元。获自治区先进单位称号。		NA	NA	NA	308	308	5
柳州元宝山	 广西·柳州 柳州融水县 	柳州	NA	元宝山位于融水县境中部，距县城65公里，主峰青云峰海拔2084.7米，为柳州第一高峰，广西第三高峰。国家一级保护植物有元宝山冷杉、南方红豆杉、伯乐树，国家二级保护的有香果树、马尾树、鹅掌楸、华南五针松等18种，另外还有短萼黄连、竹节参等珍稀植物23种、兰科植物相当丰富。元宝山自然保护区共有陆生脊椎动物4纲28目76科309种，属国家一级重点保护的有鼋、蟒蛇、熊猴和金钱豹4种，属国家二级保护的有大鲵、小天鹅、林麝、水鹿等45种。自然保护区内的陆栖脊椎动物中，在国际上备受关注，且属于全球性珍稀濒危的种类有白眉山鹧鸪和仙八色鸫2种。		NA	NA	NA	303	303	3
程阳风雨桥	 广西·柳州 柳州三江县城古宜镇的北面20公里处 	柳州	NA		"自驾车路线：
柳州-融安-三江"	NA	NA	NA	393	393	5
柳州柳侯公园	 广西·柳州  	柳州	NA	位于柳江北岸市中心的柳侯公园，是为纪念唐代大文豪曾任柳州刺史的柳宗元而建的公园，也是广西最著名的名胜古迹。它始建于清代宣统元年（１９０９年），主要景点有：罗池、柳侯祠、柳宗元衣冠墓、柑香亭等古迹和山水来归盆园、动物园、儿童乐园等等。	可在市内乘2路、6路、39路公交车前往。	NA	NA	NA	317	317	5
丹洲古城	 广西·柳州  	柳州	NA	丹洲是座文化古城。位于三江、融安、融水三县交合处，地处融江江心洲上，全村有220户1037人，居住着苗、瑶、侗、壮、汉等5个民族，民风淳朴。		NA	NA	NA	360	360	3
融水苗寨	 广西·柳州  	柳州	NA	融水苗族自治县位于广西北部，交通十分方便，枝柳铁路穿县而过，公路由县城至柳州118公里，至桂林168公里，水运可直达柳州、广州。境内居住着苗、瑶、侗、壮、汉等民族。		NA	NA	NA	371	371	4
石门冲景区	 广西·柳州 广西柳州市三江侗族自治县丹洲镇东风村 	柳州	森林 瀑布 避暑	"石门冲景区于2004年对外开放，古朴典雅的寨门，侗族木楼休闲山庄与原始自然生态浑然一体。山庄设有客房、娱乐室、会议室和餐厅，可供80人左右享用，景区面积5000多亩，自然生态保护完好。有植物1100多种，其中有红豆杉、楠木、杪椤、金花茶、紫花含笑、兰花、山茶花等60多种国家一、二级保护的名贵植物；有娃娃鱼猴面鹰、野猪、黄猄、锦鸡、野兔等60多种国家珍稀野生动物经常出没入山林之中。稀奇特异形象石和化石数十种。
景区内主要景点有大龙潭瀑布（游泳池）、石门、虎潭瀑布、鼓声塘三帘瀑布、仙女玉池、小龙潭瀑布、万元山瀑布、百米摩崖、仙人潭瀑布、楠木山瀑布、大圣拜观音等主要景点，其余的还有龙爪印、石棺、树恋孤石、千年荷木、树攀藤、情侣树、飞来石等等。可提供游泳、瀑布观光、溪流拾趣、原始森林徒步探险、帐篷露营、烧烤、品味民族特色歌舞等服务项目。

"	从柳州驾车出发走G209，约5个小时抵达融水苗族自治县——赴距70公里的石门冲景区	8：00-20：00 	"         70元
A.免费政策：1.2米以下儿童免票；
B.优惠政策：1.2-1.5米之间的儿童购票。 "		360	360	3
青秀湾农庄	 广西·柳州 广西壮族自治区柳州市柳城县沙埔镇大安村 	柳州	红色旅游 美食	"洲尾青秀湾农庄位于柳州市柳城县沙埔镇大安村洲尾屯，209国道沙埔段兴达加油站右转2公里处。鱼庄占地20公顷 ，青山相依，绿水环抱，环境优雅，设施纯朴，鱼家菜肴价廉味美。因与城区邻近，是来往柳州、柳城、融安、融水、三江所经之地，是游客小憩休整首选之处。

鱼庄利用天然的河水资源从养殖各种珍贵鱼类着手，已发展成餐饮、娱乐、度假、休闲为一体的多功能休闲鱼庄，有垂钓、游泳、烧烤、划船、漂游、跳水等游乐项目，更可品尝园内荔枝龙眼葡萄等多种水果。

鱼庄内设有休闲屋、棋牌室和可以同时容纳2000人就餐的餐厅50人住宿的客房，鱼庄还为游客提供可口鲜美的渔家菜，烹烧您亲自捉来的“土鸡”、亲自钓上来的活鱼；品尝农家自酿的米酒、葡萄酒。
"	自驾：进入燎原路—朝东环大道/文昌路方向，稍向左转—进入东环大道—进入河东路—朝河东大桥/胜利东路方向—进入胜利东路—朝跃进路北/G209/柳城/融安方向—朝融安/三江方向—到达终点。	08:00—18:00 	"       60元
身高1米—1.3米之间的儿童购景区优惠票 "		387	387	3
柳侯祠	 广西·柳州  	柳州	NA	柳侯祠原名罗池庙，位于柳州市中心柳侯公园内的西隅，是柳州人民为纪念唐代著名的政治家、思想家、文学家柳宗元而建造的衣冠墓。	可在市内乘2路、6路公交车前往。	NA	NA	NA	351	351	4
广西柳工集团有限公司	 广西·柳州  	柳州	NA	广西柳工机械股份有限公司(以下简称柳工)是从事工程机械研发、生产、销售的行业大型骨干企业，是中国工程机械第一家上市公司。公司的前身——柳州工程机械厂始建于1958年，2004年底公司总资产24.47亿元，净资产14.97亿元，占地面积120万平方米，总部员工约2700人。公司的装载机、挖掘机等业务设于柳州；压路机业务基地设于江苏江阴；小型工程机械业务（小型装载机、挖掘装载机、滑移装载机等）基地设于江苏镇江。		NA	NA	NA	316	316	4
融水贝江风景区	 广西·柳州  	柳州	NA	"融水贝江风景区位于融水苗族自治境内。贝江古称脊江，因流过县城背面而得名。全长146千米，穿流于峰峦之间，主要景点有贝江飞虹、苗楼秀色、山湖叠翠、寿星迎宾、将军石、摩天崖、望夫崖、飞云崖、石门峡、石猿岭和竹林胜景等。
贝江是融水县最长的一条江流，发源于桂黔交界的九万大山。它蜿蜒曲折，峭壁深菁，竹木夹岸，风光旖旎。阳春三月，杜鹃映红江水，木排悠然游动其间，景色优美。它的水碧清澄净，由于两岸竹木繁茂，随着河面的宽窄和光照的程度而呈现出墨绿、宝兰和淡绿等不同颜色，分外好看。在石门潭上游，都郎河、三防河、香粉河从三道绿峡中扑出，犹如三条白龙猛地撞到一处，形成贝江上著名的三江门。这里水声如雷，浪柱冲天，白涛滚滚，烟雾障目，蔚为壮观。在戥潭附近的大钓滩，有一块生根石板横卧数十米宽的河床，石板上有千百个形如文字的斑痕，据说是三国诸葛亮所书，非常神秘。
春到苗寨，沿江两岸野花遍岭，姹紫嫣红、争奇斗艳；盛夏炎日，江风拂面，凉意无穷；秋冬时节，红叶漫坡，野果橙黄，气派非凡，是一年四季可游的佳景胜地。贝江还因为其水位落差变化大，形成了许多激流险滩和平静深潭．正如民歌所唱：“贝江河，水穹弯，七十二潭三十六个滩”，有些河段，江水弯弯曲曲，泛舟江上，时而波平如境，悠悠漂流，时而急流直下，但惊而无险。

"	自驾：柳州 → 三中路 → 三中路 → 跃进路 → 跃进路 → 跃进路 → 跃进路 → 跃进路 → 跃进路 → 209国道/柳长路 → 309省道 → 寿星中路 → 拱城街 → 融水	NA	NA	NA	392	392	2
雀山公园水上乐园	 广西·柳州 广西柳北区北雀路5号雀山公园东门 	柳州	NA	"雀山水上世界游泳中心位于柳州风景迷人的雀山公园内，占地3万平方米。本乐园于1993年开业至今一直深受柳州 市民的喜爱，为了满足广大游客的游泳爱好和促进柳州旅游事业的发展，2011年水上世界花巨资引进了水上娱乐设施。
其中，包括曾获国际旅游业“金票奖”、最佳“新项目大奖”的“超级大喇叭”滑道；惊险刺激的 “合家欢滑梯”；五彩波浪滑梯、高速滑梯、沿海敞开皮筏滑梯、儿童戏水滑梯等水滑梯项目。增添了一个大型人造海浪池和儿童戏水池，并保留了原有的几个游泳池。
通过改造升级的水上世界将以全新的面貌隆重登场。我们相信，这里的一切将会为您带来一份全新，开心的快乐体验。
"	公交路线：27环、10环、28环、25环、39环到雀山公园北门下车，步行509米到达。	NA	NA	NA	302	302	2
柳州卷烟厂	 广西·柳州 广西柳州市屏山大道185号 	柳州	NA	跨入新的世纪，广西柳州卷烟厂与时俱进，提出了开展二次创业到2003年税利翻番的发展目标，大力推进技术和科技创新，加强产品开发与改造，投资5.2亿元的易地搬迁技术改造工程现代化全封闭的联合工房于2002年12月27日顺利实现了生产线联动，大量采用国内外卷烟生产新技术、新材料、新设备、新观念。联合工房6000kg制丝线（主要由昆船公司承制）的关键设备达到国内一流、国际先进水平，叶丝线采用全片烟投料技术，使用两用开包机、叶片（垛）垂直分切机、叶片预混工艺、狄更生公司的HXD（隧道式烟丝干燥机）、隧道式烟丝流动冷却机，梗丝线采用水槽式烟梗回潮机、二级除梗工艺、热压冷切工艺、STS（梗丝闪蒸）、流化床梗丝干燥机。卷接包联合机组主要由ZJ17、PROTOS70、DL/S、LOGAⅡ等卷烟机和GDX2、ZB45、ZB25、ZB43、B1等包装机组成，并新增了两套ZJ17/COMFLEX/ZB45机组提高硬盒设备能力。连接设备全部采用COMFLEX贮运装载机实现流水化作业小线。滤棒发射机新增日本进口M66一台，小车送丝采用江苏如皋机械厂研制的SF232系统两套，利用现有SF211一套。企业装备和技术水平大大提高，柳州卷烟厂正以崭新的面貌和更优良的内外品质展示在大家的面前，预计2003年产销将达到50万箱，创税利10亿元，跨入全国烟草工业20强之列。		NA	NA	NA	326	326	3
