title	address	city	theme	introduce	traffic_guide	open_time	ticket_information	ticket_price	ticket_total	ticket_surplus	stars
桂平金田起义旧址	 广西·贵港 桂平市金田镇 	贵港	NA	起义旧址在桂平市金田镇。清道光二十七年（1847年），洪秀全、冯云山在广西桂平紫荆山区建立拜上帝会基地，领导汉族、壮族和瑶族人民对封建势力作斗争。道光三十年十一月二十九日（1851年卫月11日），洪秀全在金田村举行武装起义，建号太平天国。当时，在金田韦昌辉家设拜上帝会机关，在韦家横屋开炉打铁，秘密制造武器。		NA	NA	NA	400	400	5
贵港龙泉水上世界	 广西·贵港 广西贵港市覃塘区金港大道西延长线覃塘林场龙泉山庄内 	贵港	游乐场	"贵港龙泉水上世界是以天然地下泉水打造的大型水上乐园，位于贵港市覃塘区金港大道西延长线覃塘林场龙泉山庄内，地理位置独特交通方便，距离市区约12公里。项目于2014年9月投建，计划于2015年6月投入运营。项目第一期投资3000多万人民币，分三期建设，二期项目正在启动中，建成后园区占地面积达180亩，将成为桂东南至大、至先进、项目至多的大型水上游乐园。
龙泉水上世界所有设备均由国内著名水上游乐设备生产厂家提供，且有众多荣获国内外大奖的顶尖项目，龙泉水上世界水源是来自中国有名的马尾松良种培育基地覃塘林场天然地下泉水，经相关部门科学检测为优质的纯净水，“每天一换水”则为游客游玩提供了健康、安全的保障。
作为纯粹以“水”为主题的游乐园，龙泉水上世界毫不避讳它对水的巧思妙用。在这里，水不仅是可以流动的清凉源泉，更是带来无限刺激的欢乐因子。龙泉水上世界以其超大的游玩空间、先进的配套设施、清新宜人的环境及优质的服务队，必将吸引来自五湖四海的宾客，让所有入园游玩的游客都乐而忘返。
"	"自驾路线： ①金港大道西延长线往覃塘方向约12公里（金港加油站往前200米），国道左侧标示有龙泉水上世界指示牌，往里680米即可。
②贵港高速收费站下高速沿迎宾路10公里至金港大道左转往覃塘方向走12公里，国道左侧标示有龙泉水上世界指示牌，往里680米即可。
公共交通： 汽车西站开往覃塘、东龙、樟木、三里、黎塘方向中巴，和乘务员说明在龙泉水上世界下车即可。"	11:00-21:30 	"     90元
A.免票政策：身高1.2米以下的儿童可免大门票。
B.优惠政策：身高1.2-1.5米的儿童、学生凭本人有效学生证、70岁以上的老年人凭身份证可至景区购买优惠票。 "		343	343	3
贵港九凌湖	 广西·贵港 贵港覃塘区石卡镇西面 	贵港	NA	位于覃塘区石卡镇西面，始建于上世纪五十年代。距市区约14公里，湖总容量1850万立方米，有效容量1282万立方米。水库原为九口长年不竭的流泉汇聚成一条小河，故称九凌；在九凌东面约半华里处又有五泉汇人，共十四凌，但人们还是喜欢久久长长，仍取其名为九凌。湖建成后，水面面积9999亩，平均水深2．12米。湖水冬暖夏凉，年平均温度在16—20~C之间，既宜游泳，又宜荡舟。湖中还有占地近1亩的湖心岛，岛上建有“九龙亭”，这是别具匠心的构建。 　　当皎月当空，在此水中亭上赏月，长空如水澈，凌湖似银盘，天水一色，双星拱照，情趣横生。当骄阳送暖之时，倚亭而坐，举目远眺，可见若隐若现的平天山；近处“七星伴月”，壮丽景观，尽收眼底。移步环湖，奇景迭出，美不胜收。西、南两面耸立着气势磅礴、壮观雄伟的石山群。山峰中有三岩六洞，洞景清幽，珍稀钟乳，独具一格。洞中溪水长流，清凉甘醇，沁人心脾。远近山头郁郁葱葱，蔗海青绿，鸟鸣悠扬，蝴蝶飞舞，九凌湖真可谓世外桃源，具有旅游开发价值。		NA	NA	NA	349	349	5
桂平大平山	 广西·贵港 广西贵港桂平西北部 	贵港	NA	大平山保护区位于桂平西北部，距离市区约25公里，总面积1806.7公顷，北回归线贯穿中部，是较为完整的热带、亚热带自然季雨林区。 　　大平山地理结构奇特，风光绚丽多姿，绿林瀑布溪流别具一格，有北回归线上的绿色宝库之誉。1980年被划分为动植物自然保护区，是龙潭国家森林公园的重要组成部分，动植物种类繁多，生物资源丰富。植物品种共计164科507属1015种，有属国家重点保护的一、二、三类植物树蕨、格木、五针松；动物种类共计8目23科40属，有属国家重点保护的有鳄蜥、弥猴、穿山甲等。		NA	NA	NA	377	377	4
桂平北回归线公园	 广西·贵港 广西贵港桂平市城东约5公里 	贵港	NA	"位于桂平市城东约5公里南梧二级公路旁，因公园建在北回归线上而得名，广西第一座北回归线标志塔就建在该公园内。 　　北回归线标志位于东经110°08＇36"", 北纬23°26＇17"", 塔高17.2米，跨度26米，象征极线，犹如长虹般美丽的弧柱穿过象征地球的直径为6米的大球体，球体中间有一个10公分的窥阳孔。夏至日正午，阳光直射其上，竖竿无影。窥阳孔下睹骄阳，可真正领会到地球斜着身子在黄道十二宫之间转动，太阳直射在南北回归线之间摆动的大自然奥秘。该标志还有一个奇特的现象，当人们站在回归线上说话，话音特别宏亮，有明显的回音现象，强音范围约3米，以北回归线点为中心，沿东--西弦线分别向外沿伸，宏亮贯顶的声音逐渐减弱，极为有趣。"	8路公交直达（北回归线公园---西山风景区）	NA	NA	NA	355	355	5
贵港东湖公园	 广西·贵港 贵港市城区东面 	贵港	NA	自治区级风景名胜区。位于贵港市城区东面。南梧高速公路和黎湛铁路可达。是集园林与人文景观于一体的旅游胜地。东湖原名东井塘，又名路云塘，俗称大塘。相传在明朝前，东湖是由大小二十多个莲藕塘连成一片，中间嶙峋怪石上有一口井，故得名“东井”。后因宋代著名诗人苏东坡游贵港时在东井口上题留石刻“东湖”二字而得名。1930年始建，被誉为贵港明珠，是民众传颂的圣湖，历史流传下美丽神话传说“东井渔歌”。后几易名称，历经了中山公园、达开公园、人民公园，现在称东湖公园。1988年定为自治区级风景名胜区。目前东湖已是开放式景区。 东湖风景名胜区面积达700多亩，水域面积550多亩。景区内建有革命烈士纪念碑、翼王亭、石达开纪念碑、翼王曾祖母墓碑，湖心岛中有太平天国翼天王石达开铜像，湖中有“荷花仙女”、“仙鹤”、“大鹏”等雕塑造型。 “东湖荷燕”被定为贵港市新八景之一。东湖还是每年一度传统龙舟赛的必选之处。		NA	NA	NA	329	329	4
贵港达开水库	 广西·贵港 广西贵港市以北30公里的龙山盆地的奇石乡境内 	贵港	NA	达开水库，是一幅硕大的风景画，又是一座有影无形的历史博物馆。遨游达开水库，会把人引入宽阔无比的美感世界，带进岭南各族人民为改变自己命运而不断抗争的伟烈场面。 以太平天国翼王石达开名字命名的达开水库，位于广西贵港市以北30公里的龙山盆地的奇石乡境内。龙山盆地四周层峦叠嶂，险峰陡峭，古木森森，云霭重重。马来江水自西向东，直贯其间，一年四季，碧水涟涟，游鱼穿梭。 达开水库，像一洼狭长的湖泊，更像一条硕大的长龙，在四面高山呵护下和袅袅岚烟簇拥中，百拐千弯地自西南向东北伸展，30公里的行程，一路水间浪隔，把200多座大小不一，形态奇异的岛屿分布在波澜壮阔的湖面上。泛舟漫游，极目远方，那些四面环水的岛屿和伸向湖面的半岛上，在各种林果和各类修竹的掩映下，林立着一幢幢古色古香的唐式建筑农舍，或中西结合新颖别致的楼房，在浓浓的烟霞里，变得朦朦胧胧，隐隐约约，似幻似真，似此似彼，如海市蜃楼，如太虚幻境，像神仙洞府，类天宫玉阙；还有林下劈岛种山的健男，如吴刚砍桂，似后羿张弓；湖畔洗红涤绿的情女，如出浴的贵妃，似奔月的嫦娥。此情此景，无人不感到心胸旷远空阔，好似与天地共久长。凝目眼底，又是另一番天地，船走浪翻，撞石水飞，水花如珠如玉，经阳光折射，五彩缤纷，如云如絮，如绢如练；顾盼左右，山上花团锦簇，姹紫嫣红，燕舞莺歌，水下鲤翔击波；更有奇石之乡奇石千姿百态，秀水滢滢，石在水中浮，水在石上流，水石交融妙不可言。在这山连水，水连天，天人合一的情景里，不知陶醉着多少南来北往的游客。		NA	NA	NA	319	319	3
桂平大成国王府遗址	 广西·贵港 广西贵港桂平市城镇中心 	贵港	NA	在桂平市城镇中心小学。现存有王府的石云阶和石狮子一对，1932年建的四柱方形重檐纪念亭一座。1855年4月广东天地会首领陈开、李文茂率起义军4万余人，从广州撤围，乘船千艘进入广西，攻占浔州府城（今桂平），建立大成国，年号洪德，改浔州为秀京。陈开称平浔王，分封李文茂为平靖王，梁培友为平东王，梁大昌为定北王。1861年8月．清军陷得州，陈开被俘牺牲，余众继续斗争，1864年起义失败。		NA	NA	NA	318	318	5
桂平东塔	 广西·贵港 广西省桂平市区东4公里 	贵港	NA	在桂平市区东4公里、浔江岸边，隔江与宾山寺相对峙。明万历年间（1573一1620）知县刘万安建，成二级而卒。崇帧年间（1628-1644）御史李仲熊、知府葛元正增建成9级。 　　东塔为八角形楼阁式砖塔，底径12米，高约50米。塔身每层叠涩棱角重檐，檐顶平座一周。东北和西北面开圭角形门，其余各面设圭角形假壶门。顶置铜葫芦，塔内木楼板和木板楼梯登顶。有“东塔回澜”之称。		NA	NA	NA	336	336	3
贵港君子垌客家围城群	 广西·贵港 广西贵港市木格镇 	贵港	NA	"在闻名全国的白玉蔗、草席原产地、集散地－－广西贵港市木格镇，有一个十分出名的小村落，但她的出名，却不是因为白玉蔗和草席，她的出名是因为有近二十座客家围城云集于这个开阔的田垌，这是十分奇特罕见的客家人文景观。这个纯客家村垌距市区约四十多公里，叫君子垌。 　　垌，方言是指田地，在这里特指地名。这里的客家人十分崇文重教，开设了不少的私塾学堂，学风浓厚，很有儒家之风范，所以他们居住的田垌因此得名：君子垌，意思就是出人才的地方。清朝未年，浔州政府赐以君子垌“文化乡”称号，以此褒奖。客家人吃苦耐用,能文能商，较早便初具开放式新经济思想萌芽，鼎盛时期，曾引领木格、木梓等乡镇的商号与手工业制作业发展，民坊誉为“小香港”。 　　君子垌地理位置得天独厚,三面环山，山上村边绿树环绕，渠边、田边翠竹青青，垌田平整开阔、土地肥沃，两条水渠自西向东、向北分别从垌边常年潺潺绕淌，这里乡村田园风光无限,盛产瓜果、草席、水稻、塘鱼,年年收成无忧，是一个特别有灵气、十分适合休养生息的地方。"		NA	NA	NA	335	335	2
贵港龙凤石林	 广西·贵港 贵港市区东郊4公里的猫儿港之滨 	贵港	NA	龙凤石林由龙潭山、凤凰山、醒狮山、马戏山、马鞍山、大王山、睡美人山、猫儿山等山峰组成。景区主体在龙潭山和凤凰山之间，故称龙凤石林。石林面积250平方公里，遍布着上百个酷似大森林的石群，石峰平地拔起，高达数丈乃至数十丈，参差峥嵘，千姿百态，气山石千姿百态，形状奇特，当地居民都冠以名称：恐龙石、熊猫石、石麒麟、孔雀石、鸳鸯石以及骏马奋蹄、金鸡报晓、鹤立古松、犀牛临渊、顽猴爬树等。引人人胜的要算那大小飞来石了，那岩石拔地而起，看似一个整体，可中间互不粘连，仿佛别处搬来砌上，故曰飞来石。大飞来石像座小楼房，上部与基础是断裂的，只有三处支撑点，中间横断空隙，长5米，宽3米，高1米。可钻到空隙里睡觉。更有那“梁祝相送”难舍难分；“新郎新娘拜堂”喜气洋洋。造型生动，引人遐思，令人憧憬。奇峰之间，一条幽深的峡谷，高数丈，宽数尺，弯弯曲曲。 步出峡谷，眼前一座石山腰，有多眼喷泉，泉水清澈晶莹。有眼泉名叫乳泉，从悬崖绝壁上喷出，飞流直下山脚，阳光斜照时，呈现一道道美丽的彩虹。一口口泉井，水色清净、甘甜，经科技测试，含有多种微量元素，尤其是锶元素和偏硅酸的含量，达到了国家优质矿泉水的标准。当地居民建成蓄水池，接水进村，家家用上矿泉水，保健祛病，延年益寿。 石山腰的另一角有个岩洞，岩洞的主洞高20多米，宽50米。洞的右侧又有深洞，通道高低一米，长二里许。龙洞内乳石或悬挂，或直立，天上人间，飞禽走兽，应有尽有，百态千姿，巧夺天工。		NA	NA	NA	346	346	5
贵港龙华寺	 广西·贵港 广西桂平市 	贵港	NA	"广西桂平市西山龙华寺始建于宋朝，清康熙乾隆、同治年间曾三次重修，一九七四、八八年又两次重修，现为钢筋水泥结构。几经重修后，一九九О年重修开光。殿阁雄伟巍峨，香火甚盛，香客进香，参禅礼拜，佛殿生辉。 　　龙华古寺，又名上寺，至今已传四十余代僧，二十世纪三十年代初为释巨赞、释觉光法师驻锡，现为广西佛教协会驻寺。古寺背靠姚翁岩飞阁，左旁灵溪，右临乳泉，下至碧云天。寺内塑四大金刚、十八罗汉，主殿为释迦牟尼佛祖像。“大雄宝殿”殿额为原国家佛教协会会长赵朴初所题，殿联为释觉光法师墨宝。殿前为钟鼓楼。后为千手观音殿，“木鸟树音咸宣佛教僧宝，灵霞山色尽毗庐遮哪”，这是释觉光法师给龙华寺的赠联。古寺重光，晨钟暮鼓，佛法弘扬。 　　登上龙华寺的文昌阁， 凭栏望远，不但可以饱览西山景色，还可以领略浔州古城的大好风光。每当夕阳西下，华灯初上，更是令人如痴如醉的良辰美景。龙华晚眺,这便是著名的西山旧八景之一。"		NA	NA	NA	399	399	4
青牛谷漂流	 广西·贵港 贵港市港北区中里乡三陵村 	贵港	漂流 避暑	"青牛谷风景区位于贵港市港北区中里乡三陵村，距离城区仅11公里。
青牛谷主题项目勇士漂流河道长3.5公里，整体落差190米，落差处有38处，90分钟激情无限的漂程，期待您的挑战。
景区内还拥有大型的烧烤场、桃花园、国际标准游泳池，儿童水上乐园、气排球、羽毛球、篮球、乒乓球馆各一个，是单位、社会团体休闲娱乐的最佳场所。
"	NA	10:30、15:00 	       118元。 		339	339	3
天王谷漂流	 广西·贵港 广西壮族自治区桂平市紫荆镇田心村 	贵港	NA	"天王谷隐于莽莽紫荆山中,群峰奇雄，峡深壁陡，林荫蔽日，瀑潭层迭，激流跌宕。漂流河道4.3公里，落差106米，您可以充分享受在漂流时充满惊险刺激、豪情奔放的快乐，以及在亚热带深林峡谷溯溪的浓烈野趣。
天王谷景区兼备峡谷漂流和原生态观光两大特色，具有激情漂流、峡谷溯溪、太平天国革命活动遗址、野营探险、休闲观光、文体活动基地六大旅游价值。景区还配有住宿、餐饮、游泳池、儿童水上乐园、山湖垂钓等山野娱乐设施，以及羽毛球、兵乓球、气排球、会议室等场地，是自驾游、家庭游、组团和培训的旅游胜地。

"	自驾：桂海高速/两江机场方向，在僚田互通式立交中桥朝柳州/G65/G72方向，在僚田小桥从入口进入G72，在冲口村分离立交小桥朝南宁/柳州方向，在三仟分离立交中桥朝柳州/柳江/象州/宜州方向，朝柳州/象州/G209方向，进入三江至北海高速公路，在三仟分离立交中桥朝象州/武宣方向，进入G209，进入S334，到达终点。	NA	NA	NA	312	312	2
