title	address	city	theme	introduce	traffic_guide	open_time	ticket_information	ticket_price	ticket_total	ticket_surplus	stars
崇左归龙斜塔	 广西·崇左 崇左市崇左县 	崇左	NA	左江斜塔又名归龙、水宝塔，位于城东北二公里处，建在左江中的石头岛――熬头峰上，处于急湾激流之中，地势惊险。　　该塔是明朝知府李有梅于天启年间（1621年）建造，当时建三层，清康熙三十五年（1692年）知府徐越加建两层，成为五层砖塔，塔底直径5米，塔基身总高23.184米，塔身18.28米，塔身呈八角面体。塔顶铸了一铣质葫芦盖顶，从不生锈，塔八面正檐，每一檐角悬挂铜铃一个，随风摆动叮当作响，悦耳动听，塔的外观古朴雄健，昂然挺拔，塔底层南和西南各开一拱门，从二层各开一个小窗。塔内螺旋砖梯逆时针绕至顶层，人走在阶梯上，倾斜感很强，据测塔身倾斜度为4度24分64秒，倾斜方向为西南偏西52度16分30秒，据专家考证是工匠在建造时考虑到江心风力和地基等因素而精心设计而成，是唯一人为建造的斜塔，整个宝塔依山顺势，结构稳固，造型和谐，自建成至今，虽已历时300多年，屡遭洪水冲刷，日晒风吹雨打，它仍然屹立不倒，充分体现我国古代人民建筑技术的高明。倾斜的宝塔，世上不多见，而坐落在江河的急流旋涡中间，更属奇观。它与苏州虎丘塔、辽宁绥中塔、上海松江护珠塔、湖北当阳铁塔、意大利比萨斜塔斜塔、德国肯道塔、英国议会大厦方塔共誉为世界八大斜塔		NA	NA	NA	354	354	5
崇左大新恩城山水风光	 广西·崇左 广西大新县恩城乡 	崇左	NA	"大新恩城山水风光 国家级自然保护区。位于广西大新县恩城乡。距县城13公里，距南宁160公里。由南坛高速转316省道到达。是集自然保护区和自然景观为一体的峰丛洼地、峰林谷地岩溶地貌型风景区。 恩城自然保护区面积约150平方公里。保护区内群峰叠嶂，溶洞遍布，溶洞内钟乳石千姿百态；山间河流纵横，村庄错落，风光旖旎，犹如陶渊明笔下的桃花源仙境。 景区内有植物种类上千种，更是有稀世珍宝金花茶。珍稀动物有黑叶猴、黑熊、冠斑犀鸟、红腹雉等，还有世界罕见的白猿和白猴。恩城岛面积约0.27平方公里，恩城河绕岛而过，入岛有两桥，自上望，竹丛掩碧水，跌水声淙淙。岛上有小玲珑山、扁桃古树、土司衙门遗址等景观，周围还有九峰山汉岩画，元明字山石刻和造像等古迹。恩城河长约16公里，河水常年碧流，流经恩城自然保护区和恩城岛，与古树、村舍、岛屿、透石相映成趣，具有天然园林风味。沿河上的弄悉峰，一峰独秀，山体细秀长如指；弄悉跌水，宽60米，高2.5米,跌落平直,整齐而有气势。"		NA	NA	NA	393	393	4
崇左沙屯多级瀑布	 广西·崇左 崇左市硕龙镇硕龙村 	崇左	NA	又称念底瀑布，位于硕龙镇硕龙村沙屯的归春河段上的青山峡谷中，西距县城约50公里，国家二级景点。瀑布约宽 60米，总落差约20米，分七级奔流而下。两岸高山峻岭，丛林繁茂，古藤盘绕。河水从10米高的峡涧冲出，断崖飞泻，跌水在第一级下形成约 500平方米的清潭，水流分六层拾级而下，级间差2―3米左右。在波涛飞沫中常有竹筏渔人出没。		NA	NA	NA	398	398	2
凭祥古城	 广西·崇左  	崇左	NA	"凭祥位于祖国的西南边陲的中越边境上，没有另外一个城市比凭祥更能作为中越关系的历史见证，市西南约18公里的友谊关名字的变迁便可作证明。友谊关始建于明末，时称镇夷关，明末为镇南关。清时老将冯子才曾于此抗击法军，取得镇南关大捷。解放后，中越交好，镇南关改名睦南关、友谊关；70年代末，因为越南不自量力入侵，中越交恶，友谊关又成镇南关；80年代后，?*指窗罱唬?蚰瞎赜殖捎岩旯亍?br />     如今，凭祥成为中越边境贸易第一大站，走在凭祥炎热而狭窄的街道上，随时都可以见到些头戴草帽、身材矮小、面庞黝黑的越南人，他们或者兜售越南土特产和走私品，或者大肆抢购中国物美价廉的日用品。凭祥多壮族人，口嚼槟榔如嚼口香糖，食五色饭，并以槟榔和五色饭招待客人。随着越来越多的人涌入，凭祥，这个昔日的军事重镇，如今商业气氛浓郁，充满异国情调，甚至有点光怪陆离。
"		NA	NA	NA	342	342	5
崇左弄官白头叶猴生态公园	 广西·崇左 崇左市崇左县 	崇左	NA	弄官白头叶猴生态公园位于崇左县罗白与板利两乡交界处，（原崇左县珍贵动物自然保护区内）距县城35公里，保护区内群峰峻峨，环境幽雅，是我国典型亚热带岩溶地貌和自然资源保存得比较完整的地区之一。根据有关专家考察，保护区内有60多种哺乳动物，100多种鸟 类，30多种爬行类动物，20多种两栖类动物以及上千种特产植物，其中可供药用的超过100种，生长有“茶族皇后”一金花茶。在多种哺乳动物中，属国家 一类保护动物的白头叶猴就有18群240多只。 　　白头叶猴是世界珍稀动物，也是我国一级野生保护动物，目前全球仅存700 只左右，其数量比我国国宝大熊猫还少，全世界就中国有，全部分布在我国广 西西南部的祟左、宁明、龙州、大新和扶绥等县，并以祟左县罗白、板利两乡24平方公里的弄官山区一带为重要分布区。现已查明，保护区内白头叶猴有18群250只左右，是全球白头叶猴分布最集中，密度最大的地方。而且，在保护区内，每天早上天亮时到上午10时左右，下午从18时到天黑前游客均可观赏到跳跃在悬崖峭壁之上、嬉戏在树枝藤条之间的白头叶猴。		NA	NA	NA	302	302	2
左江风景区	 广西·崇左 广西省崇左市龙州县上金码头 	崇左	森林 游船	"左江——位于广西崇左市。是水域风光类自然风景旅游区。发源于越南北部，流经广西龙州、崇左、扶绥，至邕宁县宋村三江口与右江汇合，途径“三县一市一区”，即凭祥市、江州区、龙州县、宁明县、扶绥县全长345公里。左江水流平缓，蜿蜒多姿，其最美之处，则是它的上游段，即龙州县境内，左江龙州段。人们都喜欢称它为“丽江”，原因是赞叹其美丽的风光。其源于越南的水口河与平而河龙州镇洗马滩汇合处，经龙州、霞秀乡、上金乡、响水镇，至响水镇驮棉村流入崇左县境止，全长72公里，最著名的左江岩画所在的明江，是其支流，在上金街汇合。
左江两岸属喀斯特地貌，群山缭绕，连绵不断，两岸树木苍翠、群峰挺立、奇山异石、千姿百态的倒影与江边之嶙峋怪石互相辉映,江面上碧波绿水，蜿蜒湾曲，秀丽的风光和美丽的传说充满神秘色彩，醉倒八方游客。堪称人与自然和谐相处的典范 。人们常说“南有左江，北有漓江”，左江的特点是山险、水澈、洞奇。明代著名地理学家、旅行家徐霞客当年目睹左江秀丽风光之后，也不禁在《徐霞客游记》中赞叹到：“阳朔山峭濒江，无此岸之石；建溪水激多石，无此石之奇”及“阳朔画山，竟逊一筹”。览尽天下奇山秀水的一代地理大师如此赞赏左江山水，可见左江风光迷人和独特。
目前左江风景区拥有游轮13艘；主要旅游景点36处，其中包括一千五百多年前崖葬棺木、紫霞古刹、上金椁香角、沉香仙板、少女淋浴、宝剑山、秀才看榜等景点。但最具代表的是被中国以国内罕见的“双遗产”形式申报世界文化遗产预备名单的『左江岩画』在它那临江的一面高约２６０米的崖壁上，呈金字塔形壁画；直、峻、峭集一身、整幅壁画高约43米，宽将近２００米，共有人、兽、日、月、弓箭、铜鼓等圆样3100多个，內容丰富奇特、形象鲜明、姿态各异、生动热烈。至今尚无人能解先人为何作画，用何作画，如何作画，画表何意等称为千古不解之迷。 这是骆越先民留给后人丰富的文化遗产，是壮族历史文化和民俗文化资源的魁宝。被誉为中国稻作文化最大标志、世界岩画的极品。2008年，左江岩画图案作为古文化代表之一在北京百年奥运会开幕式长卷中亮相。

"	"自驾： 
① 南宁方向的游客：从南宁上南友高速到夏石出口（约160公里），往龙州县二级路（约30公里），到龙州县后往崇左方向7公里处按道路指示牌到左江风景区 
②广东方向的游客可沿广梧高速后转南梧高速到达南宁市，沿南宁绕城高速上南友高速到夏石出口，往龙州县二级路（约30公里），到龙州县往崇左方向7公里处按道路指示牌到左江风景区 
③湖南方向的游客从上京珠高速往广州方向到泉南高速和京珠高速交汇处，上泉南高速到达南宁，沿南宁绕城高速公路上南友高速到夏石出口，往龙州县二级路（约30公里），到龙州县往崇左方向7公里处按道路指示牌到左江风景区头 
④贵州方向的游客从都织高速到兰海高速往广西南宁方向到达南宁。沿南宁绕城高速公路上南友高速到夏石出口，往龙州县二级路（约30公里），到龙州县往崇左方向7公里处按道路指示牌到左江风景区 
公交： 
①南宁琅东、江南汽车站乘坐大巴直抵龙州县汽车站（每天8：00到19：20每一小时一班，全程约2时50分），出了汽车站到对面乘坐6路公共汽车直达左江风景区 
②选择乘坐火车，南宁—凭祥5517次列车，每天早上7：40出发。在崇左站下车（约2小时），乘坐崇左—龙州汽车（每1小时一班，用时约1时30分）；或者选择在终点站凭祥火车站下车（约3时50分），然后乘坐凭祥到龙州的汽车（每半小时一班，用时约40分钟）。抵达龙州后乘坐6路公共汽车直达左江风景区"	9:00—16:30 	"       上金—秀才看榜（普通船）：120元
上金—白雪（普通船）：140元
A.免费政策：儿童身高1.1米以下免票。
B.优惠政策：儿童身高1.1-1.4米之间购景区优惠票。 "		390	390	4
崇左左江斜塔	 广西·崇左 位于崇左城东2公里处 	崇左	NA	左江斜塔为砖塔，是世界八大斜塔之一。原名归龙塔，位于崇左城东2公里处。建于明代于启元年（1621）．分5层，塔底直径5米、高28米，塔身呈八面体，塔顶八面飞檐；每层各开一窗口。塔内有螺旋形阶梯通塔顶。整个塔身向外倾斜1米左右，俗称斜塔。据专家考证，是建塔工匠在建塔时考虑到江心风力和地基等因素而精心设计的。		NA	NA	NA	370	370	2
崇左大新黑水河	 广西·崇左 广西崇左市大新县 	崇左	NA	黑水河发源于广西靖西县，从靖西县岳圩流入越南，在大新县德天村浦汤岛附近复入我国境内，全长150公里。黑水河沿途奇观横生飞渡跨越山涧，人行天桥横卧水面，多级瀑布重重叠叠，河面险象丛生，素有“小山峡”之称。		NA	NA	NA	353	353	5
龙州起义纪念馆	 广西·崇左 崇左龙州县城 	崇左	NA	位于龙州县城，建造面积5400平方米，展览分22个部分，陈列着龙州起义、红八军和左江革命根据地革命史料和文物，其中文物300多件，图片800多张。		NA	NA	NA	360	360	2
扶绥银泉山庄	 广西·崇左 崇左市扶绥县城郊 	崇左	NA	扶绥银泉山庄座落在扶绥县城郊，距南宁市区大约56公里，山庄占地面积1000余亩（含自摘果园），配有超大停车场、水岸餐厅、农家饭菜、野味烧烤园、自摘果园、品茗园、钓鱼场、捕鱼区、登山、蓝球场、气排球场、羽毛球场、桌球、兵乓球厅等等，山庄还免费为嘉宾提供麻将、扑克、棋类等文体用具供游客娱乐。更诱人的不仅是鸟语花香的田园风光，还有山洞里的涌泉，泉源涓涓，泉水汇流成3000多平方米的冬暖夏凉的游泳池，是中国最大天然泉水游泳池之一。被广西壮族自治区旅游局列为广西农业旅游示范点，取得了被誉为“2006年中国原创电视栏目20佳”前六名、稳居省网第一成为当之无愧的“收视英雄”的----广西电视台综艺频道大型户外娱乐游戏节目《夺宝奇兵》驻扶绥银泉山庄拍摄基地资格。 2008年元月起，“银泉杯“球类大奖赛已正式启动，蓝球、气排球、羽毛球、兵乓球、每周竞赛；周奖、月奖、季度奖、年度奖累计达到15万元现金巨奖和5万元奖品，吸引了全国各地大批体育爱好者和旅游团体前来山庄健身派对和旅游观光。 扶绥银泉山庄，一个令人神往的旅游圣地．．．．．．		NA	NA	NA	307	307	3
陆荣廷旧居陈列馆	 广西·崇左 广西壮族自治区崇左市龙州水口镇水口旧街的西北面 	崇左	亭台楼阁	"陆荣廷 (1859-1928)字干卿，原籍广西武鸣，16岁流落龙州，翌年在水口落脚，并以此为据点拉起队伍，逐渐成为势力遍及两广、两湖、贵州、福建等地的旧桂系军事集团领袖人物。
业秀园建于民国8年（1919年），系以陆荣廷之父命名的庄园式建筑。庄园包括前牌楼、花园、两厢、主座、后座、连廊、杂间厨房、后门楼及园外的戏楼、水运码头等建筑，占地7000多平方米。
园中主座为中式二层砖木结构楼房，占地面积236.6平方米，建筑面积473.2平方米，为陆荣廷、夫人谭氏、三儿子陆裕光的居所。两侧厢房、前后座及杂间，供下属、宾客及侍卫居住。
陆荣廷在担任广西都督期间，常于园中宴请宾客和会晤外国人；陆荣廷的军政生涯“兴也水口、败也水口”，一生的荣辱都与这座庄园有着密切的关系。

"	自驾：在僚田互通式立交中桥朝柳州/G65/G72方向，在僚田小桥从入口进入桂林绕城高速公路，在冲口村分离立交小桥朝南宁/柳州方向，朝北海/机场/友谊关/河池方向，朝南宁东/民族大道/北海方向，稍向右转进入南宁东互通，在南宁东互通朝民族大道方向，从入口进入泉南高速公路，朝竹溪大道/白沙大道/金湖北路方向，从龙州/夏石出口离开进入夏石互通，进入南友路支线，进入S3192，转弯进入沿边公路，到达终点。	08:30—17:30 	"     35元，特殊人群：
A.免票政策：儿童身高1.2米以下免票；70岁以上老人持老年证、现役军人持军官证免票。
B.优惠政策：60至69周岁之间的老人持老年证、学生持学生证购景区优惠票。 "		395	395	4
