title	address	city	theme	introduce	traffic_guide	open_time	ticket_information	ticket_price	ticket_total	ticket_surplus	stars
广西北流市铜石岭风景区	 广西·玉林  	玉林	NA	"铜石岭有汉代冶铜和铸造铜鼓遗址，是广西壮族自治区重点文物保护单位。北流出土120多面铜鼓和世界铜鼓王铸造均在铜石岭。铜石岭在北流市城东１０公里的民安镇附近，分大小二山，远望则像只有一山，圭江自南而北绕过山前。此山层变耸秀，巍峨壮观，石皆紫铜色，最高峰凤凰顶海拔４２１．９米。大铜石岭三面绝壁可从东闸门、西闸门攀登山顶。山顶宽广数里，山峦层迭。山上有著名的石花厅，供奉佛像，过去有和尚念经。谷间有大池塘，名灵池，四季不涸。东面悬崖，有瀑布从顶上飞泻而下，半山悬崖上有岩洞，名""会仙亭""，瀑布从檐前泻落，四时如雨，好似""水帘洞""，盛夏清爽宜人。会仙亭始建于元至顺四年（１３３２年），明代重修，后又改建为厅。过去岩石中供奉佛像。小铜石岭南面山腰、山麓分别有双女石""和""北流八景""之一的""石鲤喷泉""。铜石岭景观绮丽，气势雄伟壮观，集众多的深洞石岩、悬崖峭壁、石景奇观于一体，共有十岩、七洞、三池、十泉、108个奇异石景唐初建铜州，因此山而得名。攀登山顶，举目眺望，勾漏群峰，圭江水色，北流市城市崭新风貌，尽收眼底。 北流市铜石岭风景区具有奇特的自然丹霞景观和丰富的历史文化内涵，是国内不可多得的旅游景区，开发前景十分广阔。经广西旅游规划设计院规划，确定建设门景区、铜鼓文化区、综合服务、汉代冶铜遗址区、汉代民居村和登山游览区等六个功能区。"		NA	NA	NA	306	306	5
玉林龙泉岩	 广西·玉林 玉林市兴业县城隍镇 	玉林	NA	龙泉岩风景名胜区是广西省级风景名胜区，位于兴业县城隍镇境内西南面鹿峰山，距镇中心1.5公里，距玉林城区59公里。是以山岳景观和溶洞景观为主、田野风光及森林景色为辅的风景区。洞景、山景、水景、林景相辅相成，融为一体，相得益彰。 ？？？？风景区主体部分是鹿峰山，长2.4公里，宽0.6公里，为石灰岩山体，山势嶙峋，峥嵘挺拔，奇峰怪石，断岩峭壁。鹿峰山中部为龙泉岩，岩洞长1256米，分上下两层，上层有“龙宫宝殿”等5个厅堂，下层有一条暗河蜿蜒而流，横穿鹿峰山而流，其出口因淤泥壅塞，只见流水不见山洞，因而来去不明。岩内石笋千姿百态，由众多的钟乳石、石笋、石幔、石花组成的“龙宫宝殿”、“千年古榕”、“南国风光”等景观蔚为壮观。沿石级往上攀登，有一倾斜宽阔的大厅，地面涌起一从从石柱、石蘑菇，洞壁上有石帐、石帘，似舞台上的立体布景。再沿石级而上，又有一半圆形倾斜大厅，景物更加繁多，有如百叶窗帘，工整雅洁；有如绣花雕刻，千姿百态；有如田园阡陌，更有一处仙人床、仙人椅和几个仙人的脚印。再登上52级台阶，进入一大龙宫，上下左右都是立体雕塑，琳琅满目。洞中溪流弯弯曲曲，长约1000多米，可淌水游览。溪水清澈，深不过膝，水底为沙石。沿途不断有钟乳悬挂，千姿百态，更有无数蝙蝠，被游人惊动，哄哄声震。		NA	NA	NA	343	343	4
玉林容县黎村温泉	 广西·玉林 广西玉林市容县黎村鎮 	玉林	NA	黎村温泉座落在黎村镇温泉村，距离黎村城镇2.5公里，距离容县县城45公里，俗称“热水堡”。黎村温泉是容县的风景名胜，为古代“容州八景”之一。温泉泉区面积达105亩，该温泉具有贮量大、温度高（年平均温度72℃），埋藏浅，易于开发的特点。经核工业部中南地勘局三O七大队勘探，温泉以地青温泉为主，热水自5米以下的基岩深部流出，泉口流体以饱和状态热水为主。温泉现有泉眼7口，不同泉眼流出的泉水温度各异，低温者可供人正常温泉沐浴，最高温的可达90℃，是广西水温最高的温泉之一。其中，两个主要泉眼水流量为800立方米/日，日可取水1600立方米以上。经测定，温泉富含硫、锌、铜、铁、锰等十多种人体新陈代谢所必须的元素和无机盐，具有良好的医疗和保健作用，对皮肤病、关节炎等病症有防治作用。		NA	NA	NA	339	339	3
玉林天堂湖温泉度假山庄	 广西·玉林 广西省玉林市容县黎村镇温泉村 	玉林	温泉 疗养	"广西省玉林市天堂湖温泉度假山庄座落于黎村镇温泉村，距黎村镇2.5公里，距容县县城45公里，是集休闲度假、保健养生、美容美肤、温泉疗养、娱乐于一体的综合场所，配置酒店、别墅、农业观光旅游等四星级软、硬设施服务，达到集酒店、餐饮、住宿、休闲、娱乐、商务、会议、培训于一体的大型四星级标准度假山庄。温泉休闲浴区是天堂湖温泉度假山庄的第一个龙头服务项目，浴区占地15000平方米，设置温泉动态浴区（水疗区）、温泉静态浴区、温泉汤药浴区和室内豪华休闲浴房，共38个温泉浴池。
天堂湖温泉度假山庄别具一格的温泉养生文化，浓厚的乡村田园沁香，纯天然的温泉浸泡养生使您融入人间稀缺的绿色休闲度假天堂。天堂湖温泉是一种特殊的宝贵自然资源，常浸泡不仅有益身体健康，并且有医疗保健、祛风通络、解挛健骨、美容养颜，松驰关节、肌肉，消除疲劳、减肥瘦身、调节内分泌、调节心律、血压、调节中枢神经、抗过敏、改善卵巢机能、祛斑抗衰老等作用。还可以促进血液循环，加速人体新陈代谢、软化角质；对各类劳损、骨质增生、治疗糖尿病、痛风、妇科病、皮肤病都有一定功效。

"	"自驾路线：
南宁方向：高速直达容县，后往黎村方向约45公里 
茂名方向：往容县方向，走二级路，途径信宜，大约50公里 
岑溪方向：容岑一级，到达容县后往黎村方向约45公里"	10:00—22:00 	"       欣欣价-广西玉林天堂湖温泉度假山庄成人票（含鱼疗）：78元起（省50元）；
欣欣价-广西玉林天堂湖温泉度假山庄儿童票（含鱼疗）：58元起（省10元）。
特惠政策:
A.免费政策：1.1米（不含）以下儿童免费；
B.优惠政策：1.1米（含）--1.4米（不含）儿童享受儿童票价（网络可购）。 "		352	352	4
庆寿岩	 广西·玉林 广西玉林容县石寨镇庆寿岩风景区 	玉林	寺庙 亭台楼阁	"庆寿岩景区是都峤山的一部分，位于都峤山西部，面积约4平方公里，是近年来开发的一个融自然景观与宗教文化为一体的旅游观光区。目前已建有金佛大字、南山阁、福寿桥与福寿亭、暗河佛源漂流、登山观光缆车、五百罗汉堂、庆寿岩禅寺、猴山和观猴长廊、双狮迎宾、仙鹤戏龟、莲池、九曲桥、望佛亭、植物园、七星伴月、九龙聚会景观以及云溪寺等众多景点，尤其是金佛大字，系赵朴初先生绝笔，高108米，宽88米，堪称世界奇观。民间有歌谣云：“南山金戽斗，九曲十八扭，谁人葬得着，芝麻绿豆官三斗”；宋．赖布衣游都峤山后便作赋一首以赞其美，赋云：“龙之为灵特超，星之为光不朽；天光下降方隅，地德上承培嵝；纵横照耀，二十八宿列九天；起伏恢弘，七十二山分奔走；脉络循环数百里，透岑容独论尊卑；奇峦峻拔万千峰，列土木金分左右；观龙楼宝殿，惟仰南山；察星体钟灵，居然金斗；心极溯洄之望，每切秋三；欲登泰岳之高，难逢重九．原夫神之所由起也！
容山天堂，森秀浑穆；土柱石鹅，崇雄高矗；香炉顶挂天池，丹灶云居幽谷；娑婆岩为中宫，灯檠石为照烛；大象宿于中傍，仙鹅飞乎上属．蜂腰渡峡，日月匡扶；鼓角威仪，枪旗并束；罗列三枝，中标双玉；观峰峦之叠叠，千山悉是奔随；验江汉之茫茫，万水咸归入局；横敷直递，观其势之甚雄；左旋右抽，察其形者真委曲．详观美穴莲花，精微深入；蝉翼双披，虾须两集；御屏屹竖其间，荷笔卓然秀立；远观则高起无情，近视则山家拱揖；攀金腰玉带，一画连环；占翰苑雕梁，敦厚难岌；幸形神毕聚，品格出乎万千；貌像呈祥，声价高居倍十；信是明堂广阔，阳刚星列盘桓；局度宽雄，帝座公车峻拔；只有诸砂，并无一煞；两边尽是包罗，四面咸来观察；罗卫收自近关，猪牙镇塞总辖；天马镇自乾离，北斗重骝合札；拟左致之飘渺，仙人讵敢尽当；验右绕之萦回，苑客难称巧黠；布金箱之蕴，不但宝三；陈玉石之能，有同簋八；若是乎！地既灵于其前，人心杰乎厥后；斯兴发之无强，享荣华之悠久；富必石崇，贵仍韩柳；诰轴文星面对，他年金榜题名；云天锦帐频敷，异日斗称福厚；嗟乎！地产精英，鬼神守护；纵有慧眼之明，难默遭逢之偶；是为山家择主，断然福自天来！倘教地府佑人，决非事成矫揉！

"	"1.南宁市内驾车方案 
详情 
1) 从起点向正北方向出发，沿新民路行驶50米，左转进入人民东路 
2) 沿人民东路行驶730米，过右侧的南宁通银电器城约280米后，直行 
3) 行驶10米，左转进入G325 
4) 沿G325行驶700米，左后方转弯进入民族大道 
2.沿民族大道行驶10.1公里，直行进入柳南高速公路 
3.沿柳南高速公路行驶53.3公里，直行进入南梧高速公路 
全路段收费 
4.沿南梧高速公路行驶100.3公里，稍向左转进入岑兴高速公路 
全路段收费 
5.沿岑兴高速公路行驶61.1公里，在山围出/入口，稍向右转进入山围互通 
全路段收费 
6.沿山围互通行驶440米，直行 
7.玉林市内驾车方案"	8：30—17：00 	       欣欣成人门票价：32元起（省8元）； 		339	339	3
玉林杨贵妃故里	 广西·玉林 玉林市容县 	玉林	NA	杨贵妃景点是容县“三名”旅游景区的名人。 　　杨贵妃的籍贯问题，史学界历来众说不一，但从有关史料来看，考证为容县籍的依据较为充分。其中最具权威的根据是《全唐文》许子真所写《容州普宁县杨妃碑记》，碑记中称：“杨妃，容州杨冲人也，离城一十里，小名玉娘……。”容州杨冲，即今容县十里乡杨外村。许子真在唐天宝年间任四门助教，与贵妃是同时代的人物，熟悉她的身世，他所写的碑记，应具有较高的真实性。		NA	NA	NA	318	318	2
玉林龟山森林公园	 广西·玉林 玉林市城东朱巷口 	玉林	NA	龟山森林公园位于玉林市城东区6公里处，森林公园内包含桂东南抗日起义纪念塔、度假村两处景区，占地近10万平方米。景区内青山环抱、绿树成林，丰富的地下矿泉水与长寿龟头岭一脉相联。是休闲度假的好去处。		NA	NA	NA	319	319	3
玉林博白温罗温泉	 广西·玉林 玉林市博白县县城东南15公里处的亚山镇温罗村 	玉林	温泉	"温罗温泉位于县城东南15公里处的亚山镇温罗村，县城有公共汽车直达。泉池宽约10米，深约2米，呈圆形。股股温泉在池底涌出，啵啵有声。池水清澈明亮，池底之物一清二楚，整个温泉池恰象大锅十分烫手的热温，清代《博白志》中说""水泉涌出，热如沸汤，可宰牲""温泉池上空蒸气腾腾，如烟似雾。 　　建设中的博白温泉旅游度假区融观光游览、休闲度假、健身娱乐、水上运动、野营登山、科学考察于一体，整个温泉流量大、水温高、水质好，景区山光水色、积翠浮绿、环境优雅，泉边湖水清澈碧蓝、曲桥水榭、林藏殿阁、一泉一湖、广西独一无二，实为休闲度假、享受大自然恩赐的世外桃源。 　　温泉旅游度假区主要景点有：（1）温泉、（2）温罗湖、（3）森林及生物景观。"			     电话咨询 		303	303	4
玉林马尔代夫水上乐园	 广西·玉林 广西玉林市福绵区韦福村天河路车陂江旁 	玉林	游乐场	"马尔代夫水上乐园位于玉林福绵区长和休闲农业（核心）示范区，福成大道与车陂江交会处，距福绵城区不足2公里，距玉林市区10公里。马尔代夫由广西长和生态农业有限公司投资1.3亿元，占地面积100多亩，目前完成建筑面积6800多平方米，主要以水上娱乐为主，集“吃、行、游、购、娱”于一体，因此又有着广西最大水上乐园之称。
1.大水寨
大型水屋，有气势震撼的大型翻斗倒水、疯狂旋转的滑梯、几乎垂直下降的直线滑道、逼真的水枪水炮、匪夷所思的各种喷水、有水上秋千、攀爬管网、风轮水车等等。从各式各样的滑道直入水中，或是直接站在水里，等待翻斗桶带来的从天而降的巨大水花浇个透心凉，多条滑道和各种玩水活动适合全家一起，感受夏日风情，尽情畅玩！
2.儿童池
色彩斑斓的滑道如彩虹桥连接着水池，弯曲或笔直倾斜的滑道长短不一，运动强度适宜，家长可以带领孩子们尽情地爬上滑下，还可以在水池中陪小朋友一起嬉水玩耍，在轻松愉悦中感受夏日凉爽。
3.海浪池
一大一小两股浪潮分别从不同方向冲击水岸，海浪波涛汹涌，巨浪最高时可达2米。演艺水舞台位于海滩水域的前方，开敞的空间可以让你有足够多的视角去观赏夜夜上演的精彩节目。水域有深有浅，无论你游泳技术如何，海滩都有属于你的位置，让你如置身大海般搏击浪花，一边玩水一边欣赏精彩的演出。感受跌宕起伏的海浪，汹涌滂沱的气势不言而喻，让您真正体验一把搏击海浪、欢畅淋漓的刺激痛快。
4.大喇叭
世界第一超级大喇叭，扭曲盘旋的封闭滑道连接着一个巨大敞开的喇叭口。乘坐四人皮筏从25米高的平台出发，随着巨浪在暗黑的滑道中晃动撞击，倾斜旋转，在漩涡中急速俯冲进入另一个豁然开朗的世界，在大喇叭里左右摇摆、滑行，在激荡的水流中，让你体会失去平衡感的同时，体验失重的滋味，在速度与惊险中尽情欢呼
5.螺旋滑梯
水上乐园最受欢迎最经典的游乐设施。螺旋滑梯，滑道曲折而蜿蜒，给您失重与高速的刺激，带来无限的激情，验证您胆识的不二选择。
6.滑长梯
家庭竞赛滑梯是一种深受游客喜欢的水上游乐设施，能供最多达6个人同时乘坐，适合家庭或团体乘坐。在水的润滑作用下，人体在玻璃钢滑槽内快速滑动，适合各种游客，运动轨迹简单，是水上乐园必不可少的娱乐项目。
7.四彩滑梯
四条延绵起伏的彩色滑道就如彩虹般延伸至水中，载你飞速穿越。想知道是谁先到达彩虹的另一端吗？想体验清水给你带来的竞赛感觉吗？那么邀上朋友一起，抱起飞毯向前冲吧！
8、看表演
每天在马尔代夫水上乐园内有四到五场水上狂欢表演，游客可根据自己的喜好选择合适的时间观看表演。
"	玉林城区乘坐6路公交车到达。	10:00-22:00 	"     成人票:60元
儿童票：30元
A.免票政策：儿童身高1.1米以下免票。
B.优惠政策：儿童身高1.1-1.4米之间购景区优惠票（需成人陪同）。 "		376	376	2
玉林水月岩	 广西·玉林 玉林市东南部 	玉林	NA	坐落于玉林市东南部。在玉林与北流、陆川县交界处，距玉林市区约11公里。整个风景区，东北起自红日岩，西南止于龙珠湖。呈椭圆形，长五公里，宽一公里多，面积七平方公里，加上周围的保护地带，总面积约15平方公里，属石灰岩岩溶地貌。峰林挺拔，风景优美。		NA	NA	NA	382	382	3
