title	address	city	theme	introduce	traffic_guide	open_time	ticket_information	ticket_price	ticket_total	ticket_surplus	stars
梧州大爽河生态旅游景区	 广西·梧州 广西梧州苍梧县北部梨埠镇凤仪村的大爽河上 	梧州	NA	大爽河生态旅游景区集河流、泉溪、瀑布、石崖、石滩、山林于一体，具有山幽、水秀、林茂、瀑美的特点。景区的河段逶迤跌宕，浅滩飞瀑，卵石遍布，河道或宽或窄，水流或急或缓，水体清澈，水质良好，水量丰富。两岸山林茂密，苍翠欲滴，除马尾松林外，亦有天然的混交林，和丰富的林下地被植物。沿河空间变幻无穷，或开或闭，或大或小，有平展开阔的石滩草地，亦有幽深静谧的石崖峡谷。 景区河道上游村落稀少，污染、干扰较少，而散落在景区入口处附近的村舍，融于山林田园之中，构成了别有韵味的一幅幅风景画。 距本景区仅6KM的苍梧飞龙湖(爽岛)旅游渡假区与本景区有很好的互补性。首先是景观特点不同，飞龙湖以水面宽阔、波光粼粼、渺渺荡荡的湖光山色称奇，而大爽河则是以逶迤跌宕的飞流见长，如果说飞龙湖是一幅浓墨重彩的风景画屏，那么大爽河则是一帧轻描淡抺的山水条幅。主要景观特征的不同就决定了主要旅游游乐项目的不同，游客兼而游之既省时省钱，又丰富方便。		NA	NA	NA	380	380	5
自驾车旅游营地	 广西·梧州  	梧州	NA	广西梧州市（两广省界）自驾车旅游营地是广西首批省界自驾车旅游接待中心之一，位于广西梧州市风景优美的南岸火山下，这里山清水秀，空气清新，依山傍水、草地成片。夜幕降临还可以遥江眺望美丽的梧州夜景。营地交通方便，位于321国道旁，距离梧州市区仅2.5公里（10分钟车程），距广州约3.5小时车程，为省界旅游和自驾车旅游宿营及中途休憩的首选之地。		NA	NA	NA	377	377	5
六堡茶园	 广西·梧州  	梧州	NA	六堡茶园位于苍梧县六堡镇，距梧州市区仅30公里。景区交通方便，占地面积2000亩，茶园面积1100亩。		NA	NA	NA	307	307	3
蛇园	 广西·梧州  	梧州	NA	位于梧州市石鼓路，白云山山脚的石鼓冲，原叫蛇仓。每年储各种活蛇约50万条，是东南亚最大的蛇仓。	可乘10路车或打车直接到	NA	NA	NA	355	355	4
四恩寺	 广西·梧州  	梧州	NA	四恩寺是广西唯一出家人受戒道场，华南现代第一大寺。坐落在白云山半山腰处，背靠五岭山脉的白云山，西江象玉带一样在前面不远处自西北向东南蜿蜒流过。		NA	NA	NA	349	349	2
梧州藤县太平狮山度假区	" 广西·梧州 藤县太平镇东南5千米处,距县城60千米 "	梧州	NA	藤县太平狮山度假区，为自治区区级风景名胜区。太平狮山位于藤县太平镇东南5公里，距县城60公里。属丹霞地貌，面积为65平方公里，有不同形状的山峰数十个，最高峰为岑山寨，海拨519米，其余多为300－400米。北面的峰峦由东南向西北呈“一”字形，与桂林梧州公路平行，沿公路可清晰地看到狮子顶，双石峰观音坐莲，三叉石岑山寨等山峰。太平石山主要以岩、峰峦形成不同特色的洞窟、峰模、飞禽、走兽、人物各种自然景观，千姿百态，加上山溪流水，飞瀑高悬，野果花山，终年不断，阴雨晴雾，四时变化，加上各景点美妙神话传说，更添石山的风采和魅力		NA	NA	NA	396	396	3
梧州市博物馆	 广西·梧州  	梧州	NA	位于大中路102号，馆高6层，占地431平方米，博物馆内设3个展厅，馆藏文物近万件。	在河东商业中心那里坐19路、28路公共汽车都可以到。	NA	NA	NA	362	362	3
太平天国永安活动旧址	 广西·梧州  	梧州	NA	全国重点文物保护单位。位于蒙山县（古称永安州）城区、321国道旁，距桂林市143公里。	步行或者乘坐三轮车1－2元即到	NA	NA	NA	390	390	3
戎圩古镇（龙圩镇）	 广西·梧州  	梧州	NA	苍梧县位于广西东部，浔桂两江汇合地区，环抱桂东中心城市梧州市，“瑶连五岭，总纳三江”，素有“广西水上门户”之称，全县辖17个镇、243个行政村，土地面积4273平方公里。2001年末总人口66．5万人，有耕地3万公顷，林地34万公顷。	从梧州到龙圩有专线公交车4元可到，坐计程车要15元。	NA	NA	NA	317	317	3
梧州历史文化长廊	 广西·梧州 梧州市河东城区桂汇段防洪堤 	梧州	NA	梧州历史文化长廊利用长达1.5公里的梧州市河东城区桂汇段防洪堤内壁制作，从鸳江桥底西桂江段防洪堤转角处至桂北闸口处。共有17幅大型浮雕、6个文化景观、3个水景、55幅雕刻诗词书法。表现的内容分为梧州龙文化、古文化、传说文化及近代文化，刻画了梧州的历史沧桑，展现了独特的民俗风情，表现了梧州人的奋发精神，具有极高的历史文化价值和艺术欣赏价值。同时，其长度和大面积的浮雕群在全国极为少见，嵌于防洪堤壁上的五龙阴雕更是绝无仅有。通过游览梧州历史文化长廊便可一日读懂梧州上下4000多年文明历史。		NA	NA	NA	347	347	3
飞龙湖旅游度假区	 广西·梧州 苍梧县梨埠镇凤仪村太平河上游两公里处 	梧州	NA	"飞龙湖集湖、山、植被、天象、瀑布等景观于一体，是桂东旅游区甚至全区都少见的度假区。主要景区有仙女潭水上游乐区、飞龙湖水上游乐区、皇殿梯级瀑布群、沐虹瀑布、皇殿顶观霞、独松岭、孔屏山、驼峰山、龙凤岛、新圣顶岛、朱砂窟等。
飞龙湖旅游度假区位于广西苍梧县梨埠镇凤仪村太平河上游两公里处。距207国道路口13公里，距梧州市60公里，距苍梧县城75公里。由飞龙湖湖区和其中众多的岛屿、山川林泉、大量的瀑布群、以及独特的少数民族村等共同组成，因当地盘瑶古老的龙神传说而得名。
飞龙湖四周重峦叠嶂，茂密的森林郁郁葱葱；湖水明亮清澈，宛如镶嵌在翠岭青山中的一面明镜；湖光山色，幽静的自然之美给人以心旷神怡的感受。
飞龙湖最壮观的是皇殿梯级瀑布群。瀑布群从300多米高的皇殿、掘银、石龟三座大山山腰飞泻直下，形成十多个瀑布，整个瀑布群绵延两公里，最高的瀑布落差近20米。瀑布区内，怪石嶙峋、高树奇古，是一个全方位多角度的林泉风景欣赏区。另外，仙女潭水上游乐区、飞龙湖水上游乐区还有大量精彩的游艺项目可供游客欣赏和参与。每年的盘王节，又称为盘王醮，这里都举办大型的节庆运动，游客可以从中领略到神秘而令人神往的民族文化内涵。
"		NA	NA	NA	372	372	5
梧州藤县禤洲岛	 广西·梧州 珠江主干流浔江中，距藤县县城6公里、梧州市70公里 	梧州	NA	禤洲岛是藤县塘步镇禤洲村委会驻地，位于浔江上，距藤县县城约10公里，岛长5公里，宽1公里，全岛5500多人，是广西内河第二大岛。岛上四面环水，环岛皆竹，中央是一片片的绿色经济作物。岛北面，是一片银色的沙滩，沙滩与河水相接处，突兀着一片嶙峋的礁石。这优美的环境，令游客兴致勃勃，岛上一棵千年木棉树，更令游客兴奋不已，他们走到树前，兴奋地拥抱这棵“英雄树”，量它的树径，在它面前合影。岛上还有著名的东方狮王------禤洲农民狮队，是抗日名将石化龙（云飞）将军的故里。禤洲是经济作物地区，土地肥沃，物产丰富，果菜飘香，尤以黑皮冬瓜最为著名，年产黑皮冬瓜500多万斤。还有禤洲橙、禤洲蔬菜、禤洲荔枝等经济作物闻名遐迩。在梧州沿江一带有“肥不过禤洲”之说。 珠江主干流浔江中，距藤县县城6公里、梧州市70公里。北回归线从岛上经过。岛上翠竹环绕，瓜果飘香，民风纯朴。有广西最大的红棉树等景点。		NA	NA	NA	357	357	5
藤县龙母庙	 广西·梧州  	梧州	NA	藤县龙母庙是西江流域与广东悦城龙母庙、广西梧州龙母庙（龙母太庙）并名的庙宇。位于广西藤县西江大桥下的胜西村，经南宁至梧州二级路到县城可到达。是传说古代西江流域的保护神龙母的出生地。		NA	NA	NA	321	321	4
梧州龙泉森林公园	 广西·梧州 梧州市市郊扶典顺冲 	梧州	NA	梧州有“岭南龙都”之称。在龙泉森林公园的龙皇山上，有一条用50吨纯铜铸造、龙头高12.8米、龙身长43米的巨龙，其造型昂首张口，气吞山河，手握龙珠，吉祥之云环绕，在蓝天白云中腾空而去，雄伟壮观，堪称“中华第一龙”。巨龙周围是大理石雕刻成的百家姓园，讲述姓氏的来源。公园内各种奇花异树充盈其间，空气清新，景色宜人，园内有各种游乐设施、滑草场、狩猎场、水上乐园、神龙湖、生态园等。		NA	NA	NA	305	305	2
梧州圣文园	 广西·梧州 梧州市河东城区西江南岸 	梧州	NA	广西农业旅游示范点。坐落在梧州市河东城区西江南岸，从云龙大桥南桥头经旺步村往抚冲4千米即达景区。园内山清水秀，古木参天，北回归线穿园而过。这种独特的气候使得景区内植物品种十分丰富：有冠为“植物活化石”之称、最远古侏罗纪时代便出现的蕨科植物群，有世界十大名木之一的格木，有三十余米高，几人环抱的稀有大树品种。园内环境幽雅，空气清新。荷兰、日本及国内苏州、中科大、自治区旅游局等有关专家考察后认为，该园离市区如此之近、环境植被如此之好在世界上甚为少见。圣文园占地9000余亩，是一个弘扬儒家文化，具有鲜明的亚热带雨林生态特色，集旅游度假、休闲娱乐、饮食于一体的综合性乐园。目前正在建设的项目有儒学文化区，植物园及道路等基础设施。圣文园主要景点有：有华南第一树之称的五子登科树、树龄至少超过200多年、树高32米、同根5枝，如同一父五子，种植此树之后，连续5代人均高中状元之位，人们故将此树此景命名为“五子登科”和状元亭。画廊， 梧州历代信奉孔子，画廊取用中国最好的青石精心雕刻而成，全长80余米，用图文的形式记载着孔子的一生，这在梧州是罕有的，也是最齐全地记录孔子这位被尊为“万世师表” 的圣人生平事迹的地方。鸳鸯湖： 由一大一小，一深一浅，一高一低两个湖泊组成。烧烤场，可同时容纳千余人。景区充分利用北回归线穿园的独特地理条件和气候优势，规划小型天文台，合理地利用了原有的丰富植物资源，划出2000余亩土地山体开辟珍稀树种园、茶花园、桃花园、兰花园等景点，将原有的野生格木（国家珍稀濒危植物、国家二级保护）、“植物活化石”桫椤、野蕨、攀缘植物、悬挂植物、绞杀植物、寄生植物、野生稻谷等全部保护归纳在景区内。		NA	NA	NA	351	351	5
梧州岑溪白霜涧风景区	 广西·梧州 梧州岑溪市南渡镇白霜涧风景区 	梧州	NA	白霜飞瀑 是集山、水、林、潭瀑、溪谷、奇石、神滩于一体的自然生态风景区。位于吉太河与君洞河交汇处附近，落差约80米，宽约20米，丰水季节，瀑布之水分三级奔流而下，水声轰鸣，水雾蒸腾，气势浩大，潭瀑交错，百练银珠落碧潭；水声回荡，悠扬空谷成华章。与四周的高山丛林构成一幅壮丽的画卷。溪谷：两岸森林密布，野花烂漫，藤萝垂悬；溪流潺潺，落差较大处形成瀑布、深滩；溪是满布紫色山石，高低错落，大小各异，不时把溪流撞成朵朵水花，极富野趣。神仙滩：位于瀑布上游，河水清澈见底，河床是一块块巨大的石块有规则地拼成，这些石块非常平整，象人工打磨切割过一样。其中有多个深不可测的穴眼，传说是神仙的脚印。滩后有一潭，深不见底。森林景观：两岸为原始次生植被，覆盖率高，四季植物景观丰富，绿树葱茸，树影婆娑，紧靠溪涧边藤萝悬挂，野花点缀，更富野趣。且野生动物较多，时有珍鸟啼鸣。		NA	NA	NA	354	354	2
梧州龙母太庙	 广西·梧州 梧州城北桂江东岸 	梧州	NA	"位于梧州城北桂江东岸，桂林路北端，始建于北宋初年，明万历、清康熙、雍正年间曾重修，是一座广西少有保存至今的，具有宋代建筑风格的文物古迹，有很高的历史、旅游价值。 龙母庙依山面水，占地面积5000多平方米，由牌坊、前殿、中殿、后宫、行宫、龟池、商场等组成。正殿雄伟庄严、雕梁画栋，前座正殿中供奉着龙母像，善男信女们多到此殿朝拜，以祈龙母赐福庇佑，故正殿前庭，一年四季香火不断。右侧殿供奉傅大将军像，左侧殿供奉龙太子。正殿后的中座，悬挂着龙母进京巨幅浮雕。后宫陈列着龙母床和龙太子床，主殿右侧为龙母行宫，为接待室。 二楼供奉着关帝神像，左侧有一池清水，内有一头万年长寿石龟，大龟背上驮着一大型石刻""总府题名碑""。游客到此拿钱币""投石龟求好运""。 龟池后山壁上有一大型浮雕""五龙喷水壁""。"	乘3路车到市政府站下车，那里有专线车直达，票价1.20元。或乘1路车到达。	NA	NA	NA	311	311	3
爽岛民俗风情旅游区	 广西·梧州 苍梧县梨埠镇爽岛电站库区内 	梧州	NA	位于距市区60公里的苍梧县梨埠镇爽岛电站库区内，库区水面面积7600多亩，半岛、岛屿众多，有雄奇险秀的大型天然梯级皇殿瀑布群，有栩栩如生的巨大神龟，有富具民族特色的苗寨木屋村等。	开通了市区至爽岛的公共汽车专线。	NA	NA	NA	328	328	3
梧州玫瑰湖公园	 广西·梧州 梧州市金晖汽车站旁三龙大道直入500米 	梧州	NA	玫瑰湖公园是我市新成立的公园，1998年6月24日动土兴建，园内山林面积35公顷。整个公园地形起伏，环境优美，以自然布局为主，采用中国传统造园手法，结合现代造园的要求，力求新意，创造富有田园情调的特点和自然情趣的园林景观，将公园建成具有文化、娱乐、休闲、观景、游览、度假等多种功能于一体的市级综合性公园。公园内设有荔枝林游览休息区、烧烤场、骁骑营、小卖部等娱乐服务项目，免费对游客开放。		NA	NA	NA	374	374	5
梧州藤县小娘山风景区	 广西·梧州 广西梧州市藤县小娘山林场内 	梧州	NA	位于广西梧州市藤县小娘山林场内，距县城23千米、梧州市区90千米，容县至藤县二级路可到达。小娘山方园20多平方公里，山脊呈东西走向为主，海拔400多米，秀丽的北流河两岸翠竹成林，河水似碧绿的练带环绕小娘山西面，成“U”字形缓缓流过，是山岳型人文和自然景观为一体的风景旅游区。小娘山由大娘、二娘、三娘三座山连成，大娘顶海拔472米，总面积1696公顷。林场内峰高谷深，山势雄伟，森林繁茂，动植物丰富，流水潺潺，怪石离奇，雨季云雾变幻无穷，环境幽雅，集雄、奇、幽于一体，兼有森林探险、登山健身的城郊公园特点。景点有兴隆竹林、石榕、万丈深牢、鸳鸯树、大小穿门、木康冲等20多个景点。山上在春夏季云起云涌，岚风习习。登临远眺，春夏季节映山红和山茶花漫山遍野开放；深秋时节，红枫团团簇簇，如火如荼。		NA	NA	NA	385	385	2
中共梧州地委.广西特委旧址	 广西·梧州 梧州市中心 	梧州	NA	自治区级文物保护单位、广西爱国主义教育基地。位于梧州市中心，由两点组成，一点为中共梧州地委旧址，位于市建设路兴仁巷4号，是广西最早建立的党组织的纪念地。一点为中共广西特委旧址，位于民主路维新里东一巷4号，两点合并列为自治区级文物保护单位。统称中共梧州地委.广西特委旧址。辅助陈列馆展示党组织领导梧州以及各地人民反帝、反封建斗争的专题性图片展览。 中共梧州地委旧址，坐西北朝东南，砖木结构，由三层组成，占地面积约50平方米。1925年中共党员毛简青租赁该房子，随后中共两广区委在此创建广西最早的党组织——中共梧州支部，1926年1月建立中共梧州地委。中共广西特委旧址，坐东朝西，砖木结构，由四层组成，占地面积约70平方米。1928年建立中共广西特别委员会，同年9月广西特委改为临时省委，时任特委书记的朱锡昂任临时省委负责人。朱锡昂与临时省委委员宋自洁以假夫妻身份租住，从事中共党的领导工作。中共梧州地委广西特委旧址陈列馆展示的是中共梧州地委.广西特委从1921年至1929年领导广西各地群众进行反帝反封建斗争的历史。		NA	NA	NA	358	358	4
爽心瀑布	 广西·梧州  	梧州	NA	爽心瀑布位于广西藤县埌南镇黎寨村，埌南镇入12公里，距县城42公里、梧州60公里，经苍梧新地至潭东二级公路可进入。		NA	NA	NA	365	365	4
梧州允升塔	 广西·梧州 梧州市西江南岸锦屏山 	梧州	NA	在梧州市西江南岸锦屏山。清道光三年（1823年）建。据两广总督阮元诗：“云山郁蒸，江水澄凝。得此高塔，势欲上腾。梧岗吉上，从此其兴。”而名为“允升塔”。相传允升塔是吕洞宾为救一对鸳鸯鸟而掷下的一杆笔。 　　塔平面六边形，底边长3．9米，七层楼阁式砖塔，通高36米，塔身叠涩出檐。底层以及三至七层正面各开券顶门，二层各面相间开长方形、圆形窗，其余各层相间、上下相错开5个方形窗。塔顶六角攒尖。塔内各层设木楼板和木楼梯。门额有阮元题刻的“秀发梧江”、“观文成化”、“光射牛斗”等石匾。1982年维修，改木楼梯为铁楼梯。		NA	NA	NA	379	379	4
